timestep,reward
1,45.49329
2,52.3607
3,50.202465
4,43.030468
5,28.561924
6,6.6306043
7,-19.371292
8,-42.596855
9,-54.89736
10,-52.743454
11,-40.705322
12,-25.352741
13,-12.164085
14,-4.62862
15,-3.1167424
16,-4.833108
17,-6.5127015
18,-4.841644
19,2.7826335
20,15.834377
21,30.29201
22,42.432343
23,50.320477
24,54.03159
25,55.056686
26,54.769283
27,53.605747
28,51.219044
29,46.47976
30,37.691517
31,23.463089
32,3.0306795
33,-23.587914
34,-55.54463
35,-91.70145
36,-131.40297
37,-174.20221
38,-219.72298
39,-267.70993
40,-318.2811
41,-372.17786
42,-430.5456
43,-1.241963
44,-8.2095375
45,-30.761808
46,-39.08187
47,-33.38346
48,-43.93552
49,-52.607548
50,-54.945988
51,-56.856075
52,-57.370808
53,-56.811058
54,-55.470825
55,-53.605217
56,-51.431026
57,-49.135975
58,-46.89134
59,-44.842934
60,-43.029354
61,-41.37483
62,-39.849003
63,-38.43801
64,-37.137867
65,-51.004585
66,-35.164974
67,-34.731766
68,-34.815342
69,-35.51997
70,-36.883728
71,-38.85868
72,-41.410225
73,-44.511253
74,-63.110477
75,-52.017326
76,-55.85299
77,-58.360172
78,-58.000862
79,-57.0
80,-57.0
81,-57.0
82,-57.0
83,-57.0
84,-57.0
85,-57.0
86,-57.0
87,-57.0
88,-57.0
89,-57.0
90,-57.0
91,-57.0
92,-57.0
93,-57.0
94,-57.0
95,-57.0
96,-57.0
97,-57.0
98,-57.0
99,-57.0
100,-57.0
101,-57.0
102,-57.0
103,-57.0
104,-57.0
105,-57.0
106,-57.0
107,-57.0
108,-57.0
109,-57.0
110,-57.0
111,-57.0
112,-57.0
113,-57.0
114,-57.0
115,-57.0
116,-72.0
117,-57.0
118,-57.0
119,-57.0
120,-57.0
121,-57.0
122,-57.0
123,-57.0
124,-57.0
125,-57.0
126,-57.0
127,-57.0
128,-57.0
129,-57.0
130,-57.0
131,-57.0
132,-57.0
133,-57.0
134,-57.0
135,-55.97032
136,-51.837288
137,-46.14814
138,-41.4122
139,-36.874527
140,-32.72361
141,-29.114883
142,-26.248917
143,-24.334427
144,-23.573092
145,-24.179966
146,-26.398544
147,-30.514597
148,-36.881035
149,-34.000347
150,-21.531406
151,-12.551262
152,-11.150132
153,-11.984022
154,-14.26992
155,-17.02319
156,-19.154526
157,-19.543678
158,-17.129536
159,-11.218859
160,-2.4459188
161,7.254362
162,-354.22006
163,-288.50394
164,-256.1814
165,-257.0469
166,-281.9856
167,-320.9754
168,-362.62762
169,-394.1165
170,-407.898
171,-407.04718
172,-397.51743
173,-385.34784
174,-375.86328
175,-371.30106
176,-369.64777
177,-368.0846
178,-363.84055
179,-354.58963
180,-340.3727
181,-324.5154
182,-310.76382
183,-302.58667
184,-302.73413
185,-310.3305
186,-318.90054
187,-320.54105
188,-307.44876
189,-273.8561
190,-221.24536
191,-159.47946
192,-103.655266
193,-51.194073
194,-11.205304
195,20.49233
196,35.652256
197,42.17833
198,41.997612
199,40.595524
200,45.309414
201,47.765068
202,48.97292
203,49.516666
204,49.791065
205,50.1195
206,50.779667
207,51.93636
208,53.48125
209,54.77136
210,54.487003
211,51.32563
212,44.921066
213,36.143932
214,26.96679
215,19.70559
216,16.070522
217,17.07439
218,22.8954
219,32.47578
220,42.917286
221,50.695095
222,54.401936
223,55.081554
224,54.934834
225,54.94396
226,53.431507
227,47.062294
228,32.273487
229,6.4118295
230,-36.181156
231,-83.16515
232,-129.11053
233,-176.03012
234,-209.83142
235,-223.99767
236,-217.51038
237,-192.43279
238,-152.69556
239,-103.84279
240,-53.28134
241,-13.933056
242,19.025915
243,39.078045
244,53.059013
245,55.109207
246,54.875835
247,54.969223
248,52.681973
249,45.487015
250,45.934586
251,47.188526
252,49.00052
253,50.931904
254,52.62809
255,53.874615
256,54.615955
257,54.93761
258,55.011127
259,55.002884
260,54.959793
261,54.756054
262,54.147247
263,52.850327
264,50.582767
265,46.888565
266,40.71185
267,30.16011
268,12.141282
269,-17.82735
270,-68.51802
271,-128.47495
272,-195.46674
273,-252.13745
274,-293.9176
275,-308.42413
276,-302.00183
277,-285.35126
278,-269.09003
279,-262.21338
280,-268.77286
281,-286.31378
282,-311.09814
283,-339.083
284,-365.9117
285,-388.43677
286,-405.9942
287,-418.5894
288,-426.33432
289,-429.4276
290,-428.103
291,-422.5965
292,-413.18256
293,-400.18015
294,-383.94272
295,-364.85117
296,-343.30557
297,-319.71918
298,-294.51022
299,-311.53802
300,-411.2594
301,-457.7483
302,-469.69223
303,-451.04266
304,-413.44974
305,-368.6746
306,-327.07532
307,-297.17337
308,-286.29626
309,-301.09314
310,-343.52695
311,-406.17438
312,-477.11765
313,-540.5312
314,-578.68665
315,-581.983
316,-555.97595
317,-510.72668
318,-456.3523
319,-401.6124
320,-352.0207
321,-309.48828
322,-274.9633
323,-249.17967
324,-232.80693
325,-226.61078
326,-231.67133
327,-249.71402
328,-283.41922
329,-336.10367
330,-408.28918
331,-493.60892
332,-581.1897
333,-656.6754
334,3.8225882
335,3.7872431
336,4.18789
337,4.7425857
338,-663.506
339,-653.41797
340,-660.77936
341,4.4554806
342,3.688176
343,2.8232155
344,1.9526793
345,1.1688951
346,0.5640638
347,0.22996706
348,0.25768843
349,0.53025174
350,0.6035115
351,0.3632003
352,-0.040341724
353,-0.54768467
354,-1.0990412
355,-1.634422
356,-2.0937762
357,-2.4171088
358,-2.5446167
359,-2.4332073
360,-2.133818
361,-1.8168174
362,-1.6428556
363,-1.7632803
364,-2.303119
365,-3.2329879
366,-4.323991
367,-5.3600583
368,-6.13985
369,-6.501109
370,-6.5024996
371,-6.482513
372,-6.7554655
373,-7.613637
374,-9.291516
375,-11.680779
376,-14.229174
377,-16.415836
378,-17.756248
379,-17.848148
380,-16.735455
381,-15.018145
382,-13.23461
383,-11.871397
384,-11.35604
385,-11.79032
386,-12.86366
387,-14.303482
388,-15.868448
389,-17.33343
390,-18.57544
391,-19.601692
392,-20.407417
393,-20.977068
394,-21.295105
395,-21.346037
396,-21.114399
397,-20.584728
398,-19.741482
399,-17.481785
400,-18.94117
401,-12.978403
402,-13.013229
403,-13.764235
404,-14.945144
405,-16.265488
406,-17.432539
407,-18.153324
408,-18.13622
409,-17.154114
410,-15.335425
411,-13.251311
412,-11.422024
413,-10.3273325
414,-10.3696995
415,-11.506029
416,-13.122092
417,-14.649461
418,-15.562597
419,-15.419751
420,-14.2506695
421,-12.674575
422,-11.247234
423,-10.4713545
424,-10.781235
425,-12.218978
426,-14.323822
427,-16.67531
428,-18.889727
429,-20.617172
430,-21.705751
431,-22.253447
432,-22.33386
433,-21.999125
434,-21.309263
435,-20.37151
436,-19.35229
437,-18.411104
438,-17.702042
439,-17.357742
440,-17.388699
441,-17.651272
442,-18.017387
443,-18.37164
444,-18.598377
445,-18.582006
446,-18.207176
447,-17.35902
448,-15.923479
449,-15.035171
450,-15.956218
451,-16.597383
452,-17.37192
453,-18.228624
454,-19.116173
455,-19.983194
456,-20.77829
457,-21.450132
458,-21.94743
459,-22.226238
460,-22.283901
461,-22.169624
462,-21.927061
463,-21.59534
464,-21.221088
465,-20.89391
466,-20.7575
467,-20.949917
468,-21.604961
469,-22.823027
470,-24.510633
471,-26.328535
472,-27.961756
473,-29.116238
474,-29.545574
475,-29.270197
476,-28.644083
477,-27.983095
478,-27.573212
479,-27.665226
480,-28.310898
481,-29.31189
482,-30.497227
483,-31.717175
484,-32.833908
485,-33.778496
486,-34.568558
487,-35.21211
488,-35.70964
489,-36.065716
490,-36.308384
491,-36.49515
492,-36.68005
493,-36.91446
494,-37.249413
495,-37.735188
496,-38.421326
497,-39.357063
498,-40.591347
499,-41.764935
500,-42.43025
501,-43.183037
502,-43.86315
503,-44.458824
504,-44.970478
505,-45.41114
506,-45.802967
507,-46.17008
508,-46.52887
509,-46.895546
510,-47.343563
511,-48.021534
512,-49.05588
513,-50.556664
514,-52.595905
515,-55.052303
516,-57.565838
517,-59.809666
518,-61.483303
519,-62.335987
520,-62.377834
521,-61.951393
522,-61.402527
523,-61.07725
524,-61.250454
525,-62.01123
526,-63.232662
527,-64.81687
528,-66.687355
529,-68.78192
530,-71.11546
531,-78.79798
532,-81.92406
533,-85.56954
534,-89.76571
535,-94.40294
536,-99.21929
537,-103.97663
538,-108.448326
539,-112.4376
540,-115.93783
541,-119.20429
542,-122.58206
543,-126.468544
544,-131.12529
545,-136.75531
546,-143.54619
547,-156.68164
548,-166.34729
549,-175.47183
550,-176.49318
551,-182.72504
552,-188.61906
553,-194.27931
554,-199.81406
555,-205.33955
556,40.49329
557,52.3607
558,50.202312
559,43.02803
560,28.544138
561,6.551767
562,-19.626455
563,-43.25922
564,-56.32552
565,-55.36703
566,-44.954807
567,-31.639511
568,-20.990658
569,-16.89722
570,-20.404543
571,-29.204502
572,-40.115547
573,-49.2238
574,-52.383705
575,-48.209003
576,-39.787064
577,-30.935987
578,-24.890882
579,-24.149332
580,-29.503912
581,-39.313778
582,-51.19383
583,-62.19353
584,-69.05489
585,-69.96783
586,-65.82768
587,-58.31126
588,-49.1201
589,-39.732433
590,-30.953217
591,-22.7951
592,-15.136158
