selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
innermodel,0.0,0.0,127.21964,11.855519658693947,0.0,1.24992011885984,00:03
innermodel,0.0,0.0,129.39738,13.844672609728526,0.0,1.3538099076846377,00:06
innermodel,0.0,0.0,130.76309,13.893830048342437,0.0,1.4198321586241134,00:09
highmodel,0.0,1.2690773010253906,131.56236,13.934838094451187,0.0,1.461050121585091,00:12
highmodel,0.0,0.0,131.97311,13.965661176836536,0.0,1.4862107692914828,00:15
highmodel,0.0,0.0,132.13075,13.98667026225376,0.0,1.5008659304270264,00:18
highmodel,0.0,0.0,132.14255,13.998999299538,0.0,1.5082291680637903,00:21
highmodel,0.0,0.0,132.09714,14.003850690242645,0.0,1.509933577663244,00:24
highmodel,0.0,0.0,132.05013,14.003978365165906,0.0,1.506646343959814,00:27
highmodel,0.0,0.0,131.92183,14.010820546951251,0.0,1.4985053800236592,00:30
highmodel,0.0,0.0,131.43613,14.040457825697294,0.0,1.4854082216703608,00:33
highmodel,0.0,0.0,130.27267,14.093606850782823,0.0,1.4671929560907295,00:36
highmodel,0.0,0.0,128.11105,14.161154663450105,0.0,1.4437444039619844,00:39
innermodel,0.0,0.0,124.6983,14.218768447036705,0.0,1.4150501517262992,00:42
innermodel,0.0,0.0,120.18378,14.216546872368191,0.0,1.3812237632770898,00:45
innermodel,0.0,0.0,115.31994,14.130037340185886,0.0,1.3425070971354924,00:48
innermodel,0.0,0.0,110.99405,14.014579353819567,0.0,1.2992598432181928,00:51
innermodel,0.0,0.0,108.09425,13.95063333348684,0.0,1.2519417659677854,00:54
innermodel,0.0,0.0,107.40908,13.980904381231978,0.0,1.2010913454494503,00:57
innermodel,0.0,0.0,109.12551,14.042392440423042,0.0,1.1473032819024995,01:00
innermodel,0.0,0.0,112.52775,14.032521139292845,0.0,1.0912064879220662,01:03
innermodel,0.0,0.0,116.69961,13.953712624510601,0.0,1.0334436108327258,01:06
innermodel,0.0,0.0,120.72514,13.873902090170553,0.0,0.9746527222188759,01:09
innermodel,0.0,0.0,123.75814,13.85695228044695,0.0,0.9154515263739089,01:12
innermodel,0.0,0.0,125.370026,13.908348748923052,0.0,0.8564242376762811,01:15
innermodel,0.0,0.0,125.7586,13.976349261835383,0.0,0.7981111339693774,01:18
innermodel,0.0,0.0,125.26076,14.030193795462422,0.0,0.741000692358587,01:21
innermodel,0.0,0.0,124.21325,14.060298638900747,0.0,0.6855241441734397,01:24
innermodel,0.0,0.0,122.934975,14.067506756544475,0.0,0.6320522393574718,01:27
innermodel,0.0,0.0,121.63879,14.061427146221192,0.0,0.5808939816909617,01:30
innermodel,0.0,0.0,120.378555,14.052722031005827,0.0,0.5322970809672274,01:33
innermodel,0.0,0.0,119.1726,14.043782582906982,0.0,0.4864498634743372,01:36
