timestep,reward
1,-11.353293
2,-5.900526
3,-5.270105
4,-4.6478753
5,-3.9708817
6,-3.1302109
7,-1.9810418
8,-0.3759224
9,-159.55673
10,-85.36307
11,-13.742228
12,36.40287
13,54.58511
14,35.86326
15,-19.07284
16,-104.237
17,-209.89507
18,-16.18293
19,-18.78093
20,-24.926071
21,-25.30325
22,-35.668724
23,-41.805084
24,-48.520603
25,-50.60676
26,-46.5
27,-41.5
28,-46.5
29,-46.5
30,-46.5
31,-41.5
32,-46.5
33,-16.353312
34,-5.9012933
35,-5.276929
36,-4.6758533
37,-4.042786
38,-3.2695982
39,-2.2086859
40,-0.70562017
41,-173.57072
42,-99.12005
43,-24.667944
44,30.254864
45,54.120956
46,41.1185
47,-8.605125
48,-89.35951
49,-191.51373
50,-14.579966
51,-17.249666
52,-23.453888
53,-28.863438
54,-29.22297
55,-40.30206
56,-47.84415
57,-51.542683
58,-46.51505
59,-46.5
60,-46.5
61,-46.5
62,-41.5
63,-46.5
64,-46.5
65,-46.5
66,-16.353266
67,-5.899115
68,-5.257609
69,-4.5949607
70,-3.8229873
71,-2.8061757
72,-1.384419
73,-200.4143
74,-124.24528
75,-45.186764
76,17.259716
77,50.887768
78,48.878685
79,10.023798
80,-62.21711
81,-160.26054
82,-12.364994
83,-20.9495
84,-22.908403
85,-28.425259
86,-33.220562
87,-38.06235
88,-43.73014
89,-49.05054
90,-44.329723
91,-46.5
92,-46.5
93,-46.5
94,-46.5
95,-46.5
96,-46.5
97,-46.5
98,-46.5
99,-16.353283
100,-5.8997135
101,-5.262282
102,-4.610268
103,-3.8496704
104,-2.8293474
105,-1.3704766
106,-197.29175
107,-117.67769
108,-36.4466
109,24.93253
110,53.462486
111,42.837963
112,-7.004471
113,-91.38888
114,-201.70744
115,-16.617542
116,-25.411688
117,-27.582863
118,-33.350872
119,-38.49853
120,-43.8628
121,-48.830627
122,-49.397903
123,-46.5
124,-46.5
125,-46.5
126,-46.5
127,-46.5
128,-46.5
129,-16.353275
130,-5.8994055
131,-5.2584968
132,-4.5873246
133,-3.7627947
134,-2.5967717
135,-0.8936209
136,-171.31934
137,-87.436295
138,-9.5407
139,41.00139
140,53.891167
141,26.040226
142,-40.148056
143,-138.4998
144,-11.425502
145,-21.385126
146,-29.884434
147,-31.765331
148,-37.275814
149,-42.241848
150,-47.531887
151,-50.112675
152,-46.872078
153,-46.5
154,-46.5
155,-46.5
156,-46.5
157,-46.5
158,-46.5
159,-16.353266
160,-5.899124
161,-5.2557325
162,-4.574165
163,-3.7221687
164,-2.502472
165,-0.7167484
166,-162.43704
167,-77.74607
168,-1.5781369
169,44.950283
170,52.48614
171,18.93594
172,-52.580177
173,-155.47884
174,-13.112047
175,-22.99846
176,-31.425478
177,-33.241974
178,-38.706806
179,-43.663765
180,-48.415604
181,-49.69351
182,-46.5
183,-46.5
184,-46.5
185,-46.5
186,-46.5
187,-46.5
188,-46.5
189,-16.353266
190,-5.899069
191,-5.2553873
192,-4.573498
193,-3.723163
194,-2.5110316
195,-0.7424435
196,-164.04503
197,-79.778275
198,-3.3962805
199,44.022728
200,52.934303
201,21.000538
202,-48.85288
203,-150.16394
204,-12.556032
205,-22.430983
206,-30.842314
207,-32.635654
208,-38.064983
209,-42.965233
210,-48.110863
211,-50.152607
212,-46.5
213,-46.5
214,-46.5
215,-46.5
216,-46.5
217,-46.5
218,-46.5
219,-16.353266
220,-5.899068
221,-5.2551837
222,-4.5715976
223,-3.7144377
224,-2.485158
225,-0.6860232
226,-161.0147
227,-76.35273
228,-0.5771971
229,45.358524
230,52.30782
231,18.320854
232,-53.417686
233,-156.31187
234,-13.154174
235,-23.001095
236,-31.385696
237,-33.15607
238,-38.570045
239,-43.4689
240,-48.309906
241,-49.820663
242,-46.5
243,-46.5
244,-46.5
245,-46.5
246,-46.5
247,-46.5
248,-46.5
249,-16.353266
250,-5.899069
251,-5.255415
252,-4.5743003
253,-3.7299159
254,-2.5388207
255,-0.8145451
256,-168.32257
257,-85.022415
258,-8.036589
259,41.594475
260,53.779076
261,25.507118
262,-40.820084
263,-139.0642
264,-11.43859
265,-21.358986
266,-29.819715
267,-31.662256
268,-37.13413
269,-42.05978
270,-47.30489
271,-50.013077
272,-47.027515
273,-46.5
274,-46.5
275,-46.5
276,-46.5
277,-46.5
278,-46.5
279,-16.353266
280,-5.8990684
281,-5.25522
282,-4.5719066
283,-3.7158628
284,-2.4895136
285,-0.69596666
286,-161.56262
287,-76.96927
288,-1.0619098
289,45.150497
290,52.4028
291,18.649006
292,-52.97556
293,-155.89052
294,-13.1370735
295,-23.008438
296,-31.419207
297,-33.217384
298,-38.660748
299,-43.59133
300,-48.373367
301,-49.741226
302,-46.5
303,-46.5
304,-46.5
305,-46.5
306,-46.5
307,-46.5
308,-46.5
309,-16.353275
310,-5.8994327
311,-5.2586884
312,-4.5878825
313,-3.7627995
314,-2.59144
315,-0.8726497
316,-169.80797
317,-85.339615
318,-7.530181
319,42.134724
320,53.564785
321,23.983446
322,-43.942913
323,-143.86594
324,-11.981267
325,-21.927647
326,-30.411718
327,-32.27788
328,-37.777752
329,-42.743233
330,-48.048103
331,-50.29057
332,-46.506847
333,-46.5
334,-46.5
335,-46.5
336,-46.5
337,-46.5
338,-46.5
339,-16.353266
340,-5.8991613
341,-5.256137
342,-4.5765367
343,-3.731033
344,-2.5261579
345,-0.7650966
