selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
highmodel,0.4401686489582062,1.75,149.17796,-7.7288765210471775,0.0,1.4468119298343405,00:03
highmodel,0.44014373421669006,0.0,147.6314,-6.613864122511581,0.0,1.2989840400284505,00:06
highmodel,0.44006749987602234,0.0,146.03227,-5.813384696685735,0.0,1.2177140648731393,00:09
highmodel,0.4399855434894562,0.0,144.22437,-4.890505413410683,0.0,1.1726552144078581,00:12
highmodel,0.4398890435695648,0.0,142.17702,-3.8475489635482845,0.0,1.1466672709761734,00:15
highmodel,0.43977442383766174,0.0,139.93446,14.251075645732964,0.0,1.12959741358285,00:18
highmodel,0.4396422505378723,0.0,137.58621,14.247747787857344,0.0,1.115214553692376,00:21
highmodel,0.4394960105419159,0.0,135.24983,14.230262641786133,0.0,1.0996230124740245,00:24
highmodel,0.4393419325351715,0.0,133.05896,14.200404843045112,0.0,1.0804022105352626,00:27
highmodel,0.4391893446445465,0.0,131.14911,14.161814787860024,0.0,1.0561177145392628,00:30
highmodel,0.4390495717525482,0.0,129.649,14.118302292914617,0.0,1.0260287402434418,00:33
innermodel,0.0,0.0,128.68958,14.07146244670956,0.0,0.9899023119989276,00:36
innermodel,0.0,0.0,128.40564,14.02050746275487,0.0,0.9478866057593756,00:39
innermodel,0.0,0.0,128.90207,13.963953316244751,0.0,0.900417972264152,00:42
innermodel,0.0,0.0,130.08946,13.910162642918458,0.0,0.8481479020138577,00:45
highmodel,0.438969224691391,0.0,131.58533,13.879741151573462,0.0,0.7918826066941365,00:48
highmodel,0.4390820860862732,0.0,132.94284,13.884242842998404,0.0,0.7325313992694759,00:51
highmodel,0.43918105959892273,0.0,133.71608,13.931330127927792,0.0,0.6710619494377624,00:54
highmodel,0.43923595547676086,0.0,133.50319,14.019101238498115,0.0,0.6084614807885733,00:57
highmodel,0.43922093510627747,0.0,132.16408,14.116732349865988,0.0,0.545703459174882,01:00
highmodel,0.4391246736049652,0.0,129.95082,14.17960136637818,0.0,0.48371952600868917,01:03
innermodel,0.0,0.0,127.20265,14.198698097029517,0.0,0.42337648618945356,01:06
innermodel,0.0,0.0,124.25872,14.181013285482095,0.0,0.36545814312130764,01:09
innermodel,0.0,0.0,121.43918,14.140275925266256,0.0,0.31065172520537015,01:12
innermodel,0.0,0.0,118.95095,14.095009661575247,0.0,0.2595385927220316,01:15
innermodel,0.0,0.0,116.83118,14.058291887425247,0.0,0.21258886346595768,01:18
innermodel,0.0,0.0,115.07898,14.031584695560163,0.0,0.17015955575448358,01:21
innermodel,0.0,0.0,113.693115,14.013852753385542,0.0,0.1324958207193579,01:24
innermodel,0.0,0.0,112.670715,14.003689157106752,0.0,0.0997348222819207,01:27
innermodel,0.0,0.0,112.001366,13.999330652321486,0.0,0.071911821971145,01:30
innermodel,0.0,0.0,111.66349,13.99871852103207,0.0,0.048968035289422736,01:33
innermodel,0.0,0.0,111.6327,13.9998514582906,0.0,0.030759844946915957,01:36
