timestep,reward
1,49.956547
2,53.736042
3,50.787544
4,47.038708
5,44.003227
6,43.660934
7,47.200386
8,52.928875
9,54.829376
10,38.448765
11,4.5866847
12,-57.021614
13,-146.31009
14,-258.46326
15,-386.0158
16,-21.43548
17,-28.001057
18,-33.6726
19,-33.436813
20,-37.5077
21,-41.418198
22,-44.381298
23,-43.509335
24,-41.0
25,-41.0
26,-41.0
27,-41.0
28,-41.0
29,-26.0
30,-41.0
31,-41.0
32,-41.0
33,44.956543
34,53.7341
35,50.751274
36,46.786823
37,43.012062
38,41.095055
39,42.69251
40,48.070976
41,54.135746
42,48.314957
43,30.590399
44,-12.259398
45,-83.525276
46,-180.87498
47,-298.05124
48,-427.537
49,-23.423801
50,-29.572311
51,-29.813803
52,-34.332985
53,-38.62533
54,-43.24844
55,-45.306816
56,-41.758213
57,-41.0
58,-41.0
59,-26.0
60,-41.0
61,-41.0
62,-41.0
63,-41.0
64,-41.0
65,44.956547
66,53.736057
67,50.784138
68,46.98607
69,43.704346
70,42.73928
71,45.44526
72,51.059464
73,55.15961
74,44.64644
75,20.409752
76,-29.07664
77,-105.63605
78,-206.17055
79,-324.30103
80,-17.74845
81,-24.4684
82,-30.325535
83,-30.285831
84,-34.53496
85,-38.56513
86,-42.91965
87,-45.05252
88,-41.980247
89,-41.0
90,-26.0
91,-41.0
92,-41.0
93,-41.0
94,-41.0
95,-41.0
96,-41.0
97,-41.0
98,44.956547
99,53.73571
100,50.775993
101,46.916653
102,43.38713
103,41.821552
104,43.64601
105,48.799973
106,54.286346
107,48.41305
108,32.256134
109,-7.059767
110,-73.43827
111,-165.58699
112,-278.1558
113,-404.16913
114,-22.120487
115,-28.362604
116,-33.732433
117,-33.404686
118,-37.86605
119,-42.675014
120,-45.306114
121,-42.353104
122,-41.0
123,-41.0
124,-41.0
125,-41.0
126,-41.0
127,-41.0
128,-41.0
129,-41.0
130,44.956547
131,53.736454
132,50.795418
133,47.09335
134,44.216736
135,44.229706
136,48.248726
137,53.915627
138,48.698277
139,31.509542
140,-12.353698
141,-87.254364
142,-191.49107
143,-318.61545
144,-18.371557
145,-25.923538
146,-32.6231
147,-38.42247
148,-38.3424
149,-42.650177
150,-44.881718
151,-42.67175
152,-41.0
153,-41.0
154,-41.0
155,-41.0
156,-41.0
157,-41.0
158,-41.0
159,-41.0
160,44.956547
161,53.73596
162,50.78661
163,47.038383
164,44.036713
165,43.869137
166,47.7996
167,53.661507
168,48.981083
169,32.533108
170,-10.59861
171,-84.9307
172,-188.82944
173,-315.8517
174,-18.23141
175,-25.814411
176,-32.543533
177,-38.370956
178,-38.317352
179,-42.649788
180,-44.896904
181,-42.68033
182,-41.0
183,-41.0
184,-41.0
185,-41.0
186,-41.0
187,-41.0
188,-41.0
189,-41.0
190,44.956547
191,53.73649
192,50.795418
193,47.08858
194,44.18839
195,44.155334
196,48.140957
197,53.849224
198,48.783722
199,31.836317
200,-11.748914
201,-86.37885
202,-190.37724
203,-317.30777
204,-18.29117
205,-25.846052
206,-32.547684
207,-38.347843
208,-38.266857
209,-42.571354
210,-44.860516
211,-42.745457
212,-41.0
213,-41.0
214,-41.0
215,-41.0
216,-41.0
217,-41.0
218,-41.0
219,-41.0
220,44.956547
221,53.736244
222,50.79181
223,47.072044
224,44.155945
225,44.140255
226,48.198677
227,53.934475
228,48.611435
229,30.930801
230,-13.833795
231,-89.89659
232,-195.36024
233,-323.61655
234,-18.70517
235,-26.258522
236,-32.954872
237,-38.748753
238,-38.66286
239,-42.967487
240,-44.954807
241,-42.372555
242,-41.0
243,-41.0
244,-41.0
245,-41.0
246,-41.0
247,-41.0
248,-41.0
249,-41.0
250,44.956547
251,53.736473
252,50.795986
253,47.100056
254,44.25828
255,44.375843
256,48.53894
257,54.14681
258,48.266117
259,29.571402
260,-16.500515
261,-93.932655
262,-200.6338
263,-329.8799
264,-19.08686
265,-26.620722
266,-33.29676
267,-39.07157
268,-38.969666
269,-43.264297
270,-45.01654
271,-42.08699
272,-41.0
273,-41.0
274,-41.0
275,-41.0
276,-41.0
277,-41.0
278,-41.0
279,-41.0
280,44.956547
281,53.73648
282,50.794266
283,47.073456
284,44.10741
285,43.92252
286,47.75074
287,53.556026
288,49.15493
289,33.54945
290,-8.205802
291,-80.85423
292,-183.02885
293,-308.49316
294,-448.70627
295,-25.330744
296,-32.06712
297,-37.902687
298,-37.8552
299,-42.187332
300,-44.782276
301,-43.112686
302,-41.0
303,-41.0
304,-41.0
305,-41.0
306,-41.0
307,-41.0
308,-41.0
309,-41.0
310,44.956547
311,53.73649
312,50.795586
313,47.090416
314,44.195705
315,44.173504
316,48.174984
317,53.880836
318,48.726128
319,31.53089
320,-12.4686985
321,-87.62782
322,-192.19821
323,-319.6786
324,-18.452505
325,-26.011662
326,-32.716404
327,-38.51966
328,-38.442772
329,-42.753956
330,-44.908646
331,-42.57575
332,-41.0
333,-41.0
334,-41.0
335,-41.0
336,-41.0
337,-41.0
338,-41.0
339,-41.0
340,44.956547
341,53.736206
342,50.791
343,47.066315
344,44.131596
345,44.064857
346,48.041527
347,53.790493
348,48.864235
349,32.220425
350,-10.873569
351,-84.870575
352,-188.17679
353,-314.43304
354,-18.093988
355,-25.642601
356,-32.33926
357,-38.13427
358,-38.04654
359,-42.34039
360,-44.796993
361,-42.959072
362,-41.0
363,-41.0
364,-41.0
365,-41.0
366,-41.0
367,-41.0
368,-41.0
369,-41.0
370,44.956547
371,53.73551
372,50.77773
373,46.972977
374,43.77041
375,43.182697
376,46.670994
377,52.741116
378,54.786655
379,36.94768
380,-1.1596289
381,-69.958374
382,-168.66545
383,-291.401
384,-429.748
385,-24.33784
386,-31.148716
387,-37.059025
388,-37.082546
389,-41.475548
390,-44.63255
391,-43.78693
392,-41.0
393,-41.0
394,-41.0
395,-41.0
396,-41.0
397,-41.0
398,-41.0
399,-41.0
400,44.956547
401,53.736237
402,50.791683
403,47.071716
404,44.15469
405,44.129654
406,48.161633
407,53.892525
408,48.695522
409,31.369015
410,-12.817465
411,-88.1676
412,-192.89551
413,-320.48407
414,-18.499466
415,-26.053617
416,-32.752926
417,-38.550518
418,-38.46792
419,-42.77359
420,-44.90986
421,-42.555645
422,-41.0
423,-41.0
424,-41.0
425,-41.0
426,-41.0
427,-41.0
428,-41.0
429,-41.0
430,44.956547
431,53.736504
432,50.796555
433,47.103752
434,44.27089
435,44.401077
436,48.569145
437,54.162468
438,48.23927
439,29.467281
440,-16.71523
441,-94.28137
442,-201.12978
443,-330.52936
444,-19.132189
445,-26.669897
446,-33.35045
447,-39.130756
448,-39.035572
449,-43.338528
450,-45.038464
451,-42.01868
452,-41.0
453,-41.0
454,-41.0
455,-41.0
456,-41.0
457,-41.0
458,-41.0
459,-41.0
460,44.956547
461,53.736504
462,50.796555
463,47.103733
464,44.269886
465,44.392303
466,48.54052
467,54.133022
468,48.31178
469,29.821432
470,-15.8988
471,-92.88913
472,-199.13315
473,-327.9683
474,-18.962332
475,-26.49745
476,-33.176697
477,-38.95593
478,-38.859116
479,-43.15865
480,-44.99589
