selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
highmodel,0.0,1.4197940826416016,136.87613,11.913578003872669,0.0,1.1397717531016132,00:03
highmodel,0.0,0.0,137.5567,13.931276449343303,0.0,1.0750378072398057,00:06
highmodel,0.0,0.0,139.32993,13.814534649469724,0.0,1.0566495615944842,00:09
highmodel,0.0,0.0,141.68164,-4.100548095156708,0.0,1.059779243831916,00:12
highmodel,0.0,0.0,144.23853,-5.418570047851685,0.0,1.0710540902850045,00:15
highmodel,0.0,0.0,146.7076,-6.658644440526327,0.0,1.0830633809504564,00:18
highmodel,0.0,0.0,148.8415,-7.696084757821215,0.0,1.0916882194490332,00:21
highmodel,0.0,0.0,150.41888,-15.419717917350988,0.0,1.0947025664059584,00:24
highmodel,0.0,0.0,151.252,-15.73929843250056,0.0,1.0910028101036515,00:27
highmodel,0.0,0.0,151.27483,-15.640538079635903,0.0,1.080171011317448,00:30
highmodel,0.0,0.53955078125,150.59612,-15.205608186898406,0.0,1.062222398030856,00:33
highmodel,0.0,0.0,149.3653,-7.5175975586396975,0.0,1.037447745974498,00:36
highmodel,0.0,0.0,147.73315,-6.6530312293913445,0.0,1.006272650428455,00:39
highmodel,0.0,0.0,145.84833,-5.685379617418361,0.0,0.9691530001932859,00:42
highmodel,0.0,0.0,143.84546,-4.678561678127213,0.0,0.9265636478011421,00:45
highmodel,0.0,0.0,141.83844,-3.6848911923504275,0.0,0.8790275587277578,00:48
highmodel,0.0,0.0,139.93692,14.212023532798007,0.0,0.8271415110868134,00:51
highmodel,0.0,0.0,138.25105,14.179495678320249,0.0,0.7715871145006892,00:54
highmodel,0.0,0.0,136.87086,14.14078216149407,0.0,0.7131273217724219,00:57
highmodel,0.0,0.0,135.76244,14.108913236971027,0.0,0.6525919183316755,01:00
highmodel,0.0,0.0,134.70537,14.100325681565414,0.0,0.5908559773471865,01:03
highmodel,0.0,0.0,133.43826,14.115581118211026,0.0,0.5288147739124167,01:06
highmodel,0.0,0.0,131.70016,14.14997805839716,0.0,0.467357882257069,01:09
highmodel,0.0,0.0,129.27782,14.191766574105683,0.0,0.4073444243127542,01:12
innermodel,0.0,0.0,126.24283,14.21023487272926,0.0,0.3495807962966776,01:15
innermodel,0.0,0.0,123.09382,14.180282642143371,0.0,0.2948016916295727,01:18
innermodel,0.0,0.0,120.424255,14.120379645709445,0.0,0.24365485152757116,01:21
innermodel,0.0,0.0,118.82745,14.056873065794033,0.0,0.1966896878654084,01:24
