selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
innermodel,0.0,0.0,119.24666,12.005423917585723,0.0,1.115721664691809,00:03
innermodel,0.0,0.0,120.6628,13.947437069986888,0.0,1.160320475723804,00:06
innermodel,0.0,0.0,122.705765,13.908511513209527,0.0,1.1914807797158065,00:09
innermodel,0.0,0.0,125.183556,13.865405331465418,0.0,1.2134058367567289,00:12
innermodel,0.0,0.0,127.88494,13.825435137963627,0.0,1.2289929301469162,00:15
innermodel,0.0,0.0,130.58633,13.798201907654388,0.0,1.2402451468168483,00:18
highmodel,0.0,1.2646583318710327,133.05618,13.79312231759,0.0,1.2485618052291052,00:21
highmodel,0.0,0.0,135.0576,13.81754822257443,0.0,1.2549139359314678,00:24
highmodel,0.0,0.0,136.37573,13.872917622822284,0.0,1.2598413679056484,00:27
highmodel,0.0,0.0,136.95018,13.942948397271667,0.0,1.2633974148337055,00:30
highmodel,0.0,0.0,136.95514,13.999502825190142,0.0,1.2652498784965327,00:33
highmodel,0.0,0.0,136.61508,14.033899185287368,0.0,1.264849692734549,00:36
highmodel,0.0,0.0,136.15321,14.04547861754298,0.0,1.261577836698669,00:39
highmodel,0.0,0.0,135.77226,14.037020371681598,0.0,1.2548511997554443,00:42
highmodel,0.0,0.0,135.55283,14.021119955147263,0.0,1.2441901713612424,00:45
highmodel,0.0,0.0,135.39252,14.015335316090862,0.0,1.2292558540910723,00:48
highmodel,0.0,0.27823686599731445,135.1493,14.023111891587341,0.0,1.2098648457190952,00:51
highmodel,0.0,0.0,134.6825,14.043838666974484,0.0,1.1859837204786672,00:54
highmodel,0.0,0.0,133.85951,14.075599238891265,0.0,1.157690305217221,00:57
highmodel,0.0,0.0,132.59074,14.11224011222904,0.0,1.1251299309699951,01:00
highmodel,0.0,0.0,130.85056,14.145182078656676,0.0,1.0885091035610064,01:03
highmodel,0.0,0.0,128.62794,14.17006987780729,0.0,1.0481048114808442,01:06
innermodel,0.0,0.0,125.91245,14.183111643749502,0.0,1.0042695398377435,01:09
innermodel,0.0,0.0,122.719025,14.178258967429244,0.0,0.9574280806619863,01:12
innermodel,0.0,0.0,119.21157,14.145889963500855,0.0,0.9080673382909901,01:15
innermodel,0.0,0.0,115.77708,14.087774385591834,0.0,0.8567214919656314,01:18
innermodel,0.0,0.0,112.852486,14.028033487806471,0.0,0.8039547979403255,01:21
innermodel,0.0,0.0,110.8751,13.992800753740703,0.0,0.7503438588467148,01:24
