timestep,reward
1,-5.64455
2,-1.0994742
3,-1.5410014
4,-1.9737539
5,-2.3051207
6,-2.3820233
7,-2.0127263
8,-1.0052683
9,-186.48466
10,-116.438446
11,-35.763077
12,25.937187
13,53.77436
14,41.710964
15,-7.5062246
16,-86.432556
17,-186.092
18,-14.123311
19,-22.316027
20,-24.395468
21,-30.500477
22,-35.815792
23,-40.556515
24,-44.971146
25,-48.546112
26,-48.764503
27,-46.5
28,-46.5
29,-46.5
30,-46.5
31,-46.5
32,-46.5
33,-46.5
34,-46.5
35,-46.5
36,-10.644558
37,-1.0995094
38,-1.5412658
39,3.024872
40,-2.3124456
41,-2.4141824
42,-2.1113737
43,-1.2244712
44,-204.20026
45,-127.290245
46,-50.924225
47,15.673709
48,51.20241
49,47.605568
50,6.086418
51,-66.65583
52,-161.85101
53,-11.991971
54,-15.380485
55,-22.65041
56,-28.93132
57,-34.40055
58,-39.267384
59,-43.775364
60,-48.14539
61,-49.584667
62,-46.5
63,-46.5
64,-46.5
65,-46.5
66,-46.5
67,-46.5
68,-46.5
69,-46.5
70,-46.5
71,-10.644549
72,-1.0991801
73,-1.5372612
74,-1.9516829
75,-2.2273934
76,-2.19017
77,-1.6382139
78,-0.38485914
79,-161.9606
80,-84.3252
81,-8.032142
82,42.200413
83,53.339973
84,22.277435
85,-45.406906
86,-140.38605
87,-10.675054
88,-19.767372
89,-27.64733
90,-29.399126
91,-35.18991
92,-40.226765
93,-44.74139
94,-48.471066
95,-48.988728
96,-46.5
97,-46.5
98,-46.5
99,-46.5
100,-46.5
101,-46.5
102,-46.5
103,-46.5
104,-46.5
105,-10.644523
106,-1.0976509
107,-1.5223694
108,-1.8807063
109,-2.0057757
110,-1.6614555
111,-0.5994386
112,-172.35938
113,-92.61106
114,-10.589832
115,43.269527
116,51.818066
117,10.239959
118,-75.270905
119,-192.25105
120,-16.937765
121,-26.826317
122,-35.402065
123,-37.77018
124,-44.109783
125,-49.028027
126,-49.615837
127,-46.5
128,-46.5
129,-46.5
130,-46.5
131,-46.5
132,-46.5
133,-46.5
134,-46.5
135,-10.644514
136,-1.0974461
137,-1.5201327
138,-1.8684255
139,-1.9611865
140,-1.5426198
141,-0.3544121
142,-159.48027
143,-77.920204
144,1.4959797
145,48.524765
146,47.66573
147,-3.9837182
148,-98.74718
149,-8.543362
150,-19.699972
151,-29.487846
152,-37.96727
