selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
highmodel,30.0,1.5420211553573608,141.10211,-3.481839578324159,0.0,1.7943936440250559,00:03
highmodel,30.0,0.0,139.43718,12.182797145558101,0.0,1.661760508669201,00:06
highmodel,30.0,0.0,137.97581,14.153965701509676,0.0,1.5662198399973082,00:09
highmodel,30.0,0.0,136.69429,14.129859189981907,0.0,1.4962847093157003,00:12
highmodel,30.0,0.0,135.58862,14.108048438462527,0.0,1.4434805599868417,00:15
highmodel,30.0,0.0,134.67023,14.086862989464883,0.0,1.4014618689025644,00:18
highmodel,30.0,0.0,133.96317,14.065055360752648,0.0,1.3654580176295559,00:21
highmodel,30.0,0.0,133.50189,14.041571169974372,0.0,1.331907013574091,00:24
highmodel,30.0,0.0,133.3205,14.016159575393479,0.0,1.2982014859586823,00:27
highmodel,30.0,0.0,133.40517,13.992471053478498,0.0,1.2625031607585544,00:30
highmodel,30.0,0.0,133.66551,13.97670255182615,0.0,1.2235999429833946,00:33
highmodel,30.0,0.011644554324448109,133.99768,13.96995656679871,0.0,1.1807903998675244,00:36
highmodel,30.0,0.0,134.30176,13.972185838106617,0.0,1.1337866450163046,00:39
highmodel,30.0,0.0,134.47981,13.983574622443289,0.0,1.0826298707043107,00:42
highmodel,30.0,0.0,134.42946,14.004655439236071,0.0,1.0276166904231367,00:45
highmodel,30.0,0.0,134.03973,14.035755885134385,0.0,0.9692361835759999,00:48
highmodel,30.0,0.0,133.19884,14.075474839397131,0.0,0.9081155881020524,00:51
highmodel,30.0,0.0,131.79611,14.120706866631512,0.0,0.8449730893764763,00:54
highmodel,30.0,0.0,129.75081,14.16396227708152,0.0,0.7805770119374602,00:57
innermodel,30.0,0.0,127.15706,14.186370850056019,0.0,0.7157110127218478,01:00
innermodel,30.0,0.0,124.370865,14.171689133259733,0.0,0.6511449482940014,01:03
innermodel,30.0,0.0,121.806526,14.130180652655365,0.0,0.587611085348594,01:06
innermodel,30.0,0.0,119.878426,14.079225492168163,0.0,0.5257852952796607,01:09
innermodel,30.0,0.0,118.955154,14.032006662828891,0.0,0.4662728415342007,01:12
