timestep,reward
1,25.622236
2,26.97775
3,24.868586
4,23.930304
5,23.777878
6,24.03945
7,24.372007
8,24.466871
9,24.130222
10,23.683327
11,24.206646
12,26.87407
13,32.46807
14,40.667854
15,49.067184
16,54.280945
17,54.833588
18,51.886536
19,48.470654
20,47.05072
21,47.488144
22,48.511227
23,48.92898
24,47.72276
25,43.784664
26,36.042305
27,23.519463
28,5.760528
29,-16.847055
30,-43.42578
31,-73.32793
32,-105.90092
33,-140.37285
34,-175.94995
35,-212.2725
36,-249.85435
37,-289.6714
38,-333.03436
39,-381.52884
40,-436.51517
41,-14.0199585
42,-17.544207
43,-21.312172
44,-25.340399
45,-29.65457
46,-34.293926
47,-39.31788
48,-29.40469
49,-30.426275
50,-41.0
51,-26.0
52,-26.0
53,-26.0
54,-41.0
55,-26.0
56,-41.0
57,-26.0
58,-26.0
59,-41.0
60,-41.0
61,-26.0
62,-41.0
63,-26.0
64,-26.0
65,-26.0
66,-41.0
67,-41.0
68,-41.0
69,-41.0
70,-41.0
71,-26.0
72,-41.0
73,-26.0
74,-26.0
75,-26.0
76,-26.0
77,-26.0
78,-41.0
79,-41.0
80,-26.0
81,-26.0
82,-41.0
83,-41.0
84,-26.0
85,-41.0
86,-26.0
87,-41.0
88,-41.0
89,-26.0
90,-41.0
91,20.622236
92,26.977089
93,24.861742
94,23.896294
95,23.67124
96,23.794807
97,23.92186
98,23.752975
99,23.097824
100,22.27539
101,22.37823
102,24.627554
103,29.924488
104,38.15351
105,47.09582
106,53.338413
107,55.12946
108,53.17402
109,50.06476
110,48.159157
111,47.57177
112,47.26936
113,45.984867
114,42.08895
115,33.442432
116,18.088047
117,-5.46144
118,-37.7047
119,-77.79689
120,-124.11374
121,-175.283
122,-229.90106
123,-286.41925
124,-343.31277
125,-399.71255
126,3.2395763
127,-14.623143
128,-2.5042038
129,-5.506995
130,-8.693391
131,-12.064539
132,-15.633434
133,-19.427197
134,-23.483866
135,-42.85728
136,-29.895058
137,-26.973282
138,-26.0
139,-26.0
140,-41.0
141,-41.0
142,-41.0
143,-41.0
144,-26.0
145,-26.0
146,-41.0
147,-26.0
148,-26.0
149,-26.0
150,-26.0
151,-41.0
152,-26.0
153,-26.0
154,-41.0
155,-26.0
156,-41.0
157,-26.0
158,-26.0
159,-41.0
160,-26.0
161,-26.0
162,-26.0
163,-26.0
164,-26.0
165,-41.0
166,-41.0
167,-41.0
168,-41.0
169,-41.0
170,-41.0
171,-26.0
172,-26.0
173,-41.0
174,-26.0
175,-41.0
176,-26.0
177,20.622236
178,26.977604
179,24.866837
180,23.921125
181,23.748083
182,23.971087
183,24.256956
184,24.329208
185,24.042755
186,23.77133
187,24.630852
188,27.779825
189,33.89657
190,42.430325
191,50.656387
192,54.95134
193,53.79472
194,48.5797
195,42.857677
196,39.60951
197,38.75484
198,38.72273
199,37.69985
200,33.748764
201,24.948013
202,10.011831
203,-11.929936
204,-41.000374
205,-76.270645
206,-116.29608
207,-160.02232
208,-206.40671
209,-254.27579
210,-302.48187
211,-350.49277
212,-398.9117
213,3.7315116
214,1.007687
215,-1.8831291
216,-19.99668
217,-8.329285
218,-11.88612
219,-15.685043
220,-34.753696
221,-24.133308
222,-28.885626
223,-45.36181
224,-41.090775
225,-26.0
226,-26.0
227,-41.0
228,-41.0
229,-41.0
230,-26.0
231,-26.0
232,-26.0
233,-41.0
234,-26.0
235,-26.0
236,-41.0
237,-26.0
238,-26.0
239,-41.0
240,-41.0
241,-41.0
242,-26.0
243,-26.0
244,-26.0
245,-26.0
246,-26.0
247,-41.0
248,-26.0
249,-26.0
250,-26.0
251,-26.0
252,-41.0
253,-41.0
254,-41.0
255,-41.0
256,-26.0
257,-41.0
258,-26.0
259,-26.0
260,-41.0
261,-41.0
262,-26.0
263,20.622236
264,26.977089
265,24.86235
266,23.902784
267,23.704376
268,23.904976
269,24.201786
270,24.3457
271,24.198093
272,24.11235
273,25.156181
274,28.420952
275,34.524574
276,42.902798
277,50.893696
278,54.985752
279,53.742542
280,48.575493
281,42.991547
282,39.90199
283,39.188572
284,39.283676
285,38.405556
286,34.670494
287,26.214092
288,11.787363
289,-9.447606
290,-37.592346
291,-71.72944
292,-110.46444
293,-152.81363
294,-197.81229
295,-244.35011
296,-291.30756
297,-338.1334
298,-385.36893
299,-434.11414
300,1.8375231
301,-16.000294
302,-4.0472856
303,-22.299686
304,-10.762606
305,-14.453212
306,-18.397532
307,-22.633577
308,-42.21671
309,-29.900488
310,-27.651903
311,-41.0
312,-26.0
313,-26.0
314,-26.0
315,-41.0
316,-41.0
317,-26.0
318,-26.0
319,-26.0
320,-26.0
321,-26.0
322,-41.0
323,-26.0
324,-26.0
325,-26.0
326,-26.0
327,-26.0
328,-26.0
329,-41.0
330,-26.0
331,-26.0
332,-41.0
333,-26.0
334,-41.0
335,-41.0
336,-26.0
337,-26.0
338,-26.0
339,-41.0
340,-41.0
341,-26.0
342,-26.0
343,-41.0
344,-26.0
345,-26.0
346,-41.0
347,-26.0
348,-26.0
349,-41.0
350,-41.0
351,-26.0
352,-26.0
353,-26.0
354,-41.0
355,-41.0
356,20.622236
357,26.977606
358,24.868206
359,23.933407
360,23.806206
361,24.155058
362,24.704727
363,25.233768
364,25.637777
365,26.299427
366,28.259256
367,32.468674
368,39.227345
369,47.434414
370,53.845905
371,54.70428
372,48.7643
373,38.122265
374,27.400593
375,20.435478
376,17.08822
377,15.201506
378,12.058188
379,4.697669
380,-9.32769
381,-30.89263
382,-60.138058
383,-96.39474
384,-137.98824
385,-182.96434
386,-230.07697
387,-278.21408
388,-326.19177
389,-372.90533
390,-417.94556
391,-11.816462
392,-14.031378
393,-1.3082021
394,-3.7470045
395,-6.405776
396,-24.28286
397,-27.386583
398,-30.736156
399,-19.358046
400,-23.289703
401,-27.58502
402,-44.783592
403,-27.171175
404,-26.0
405,-41.0
406,-26.0
407,-26.0
408,-26.0
409,-41.0
410,-41.0
411,-26.0
412,-41.0
413,-41.0
414,-26.0
415,-41.0
416,-26.0
417,-41.0
418,-41.0
419,-41.0
420,-26.0
421,-41.0
422,-41.0
423,-26.0
424,-26.0
425,-26.0
426,-26.0
427,-26.0
428,-41.0
429,-41.0
430,-41.0
431,-26.0
432,-26.0
433,-41.0
434,-26.0
435,-41.0
436,-41.0
437,-26.0
438,-26.0
439,-26.0
440,-41.0
441,-26.0
442,-26.0
443,-26.0
444,-41.0
445,-26.0
446,-26.0
447,-41.0
448,-26.0
449,-41.0
450,-26.0
451,20.622236
452,26.977606
453,24.867367
454,23.925064
455,23.76431
456,24.015495
457,24.342136
458,24.438684
459,24.096918
460,23.6026
461,23.995615
462,26.434927
463,31.746576
464,39.73409
465,48.16833
466,53.782154
467,55.06935
468,52.97826
469,50.20588
470,48.98452
471,49.2272
472,49.843414
473,49.78989
474,48.00828
475,43.072582
476,33.45739
477,17.814253
478,-4.496276
479,-33.031994
480,-66.67464
481,-104.46822
482,-145.39406
483,-188.27368
484,-231.91382
485,-275.6513
486,-319.86316
487,-365.5037
488,-413.93198
489,2.765058
490,-15.247214
491,-3.4516742
492,-6.8537173
493,-10.468901
494,-29.319672
495,-18.437254
496,-37.865475
497,-42.667606
498,-30.150913
499,-27.287354
500,-41.0
501,-26.0
502,-41.0
503,-26.0
504,-41.0
505,-41.0
506,-26.0
507,-26.0
508,-41.0
509,-26.0
510,-41.0
511,-26.0
512,-26.0
513,-26.0
514,-41.0
515,-41.0
516,-26.0
517,-26.0
518,-41.0
519,-26.0
520,-41.0
521,-41.0
522,-41.0
523,-41.0
524,-41.0
525,-26.0
526,-41.0
527,-41.0
528,-26.0
529,-26.0
530,-26.0
531,-26.0
532,-41.0
533,-41.0
534,-41.0
535,-41.0
536,-26.0
537,-26.0
538,-26.0
539,-41.0
540,-41.0
541,-41.0
542,-26.0
543,-41.0
544,-41.0
545,-26.0
546,-26.0
547,-26.0
548,-41.0
549,20.622236
550,26.97775
551,24.869425
552,23.940193
553,23.831675
554,24.226068
555,24.86008
556,25.518124
557,26.090916
558,26.937029
559,29.046019
560,33.301952
561,39.948975
562,47.88739
563,53.980335
564,54.66183
565,48.847443
566,38.67103
567,28.624151
568,22.304506
569,19.396051
570,17.679314
571,14.449276
572,6.7390027
573,-8.032827
574,-30.987732
575,-62.489483
576,-101.98545
577,-147.77937
578,-197.78482
579,-250.5881
580,-304.90335
581,-359.37103
582,-412.71323
583,-12.090655
584,0.4267511
585,-17.000277
586,-4.4757357
587,-22.101837
588,-24.937452
589,-12.980387
590,-16.242596
591,-34.75066
592,-23.541126
593,-27.664595
594,-29.679413
595,-27.041056
596,-26.0
597,-26.0
598,-26.0
599,-41.0
600,-26.0
601,-26.0
602,-41.0
603,-41.0
604,-26.0
605,-41.0
606,-41.0
607,-41.0
608,-41.0
609,-41.0
610,-26.0
611,-26.0
612,-41.0
613,-41.0
614,-41.0
615,-26.0
616,-26.0
617,-41.0
618,-41.0
619,-41.0
620,-41.0
621,-26.0
622,-26.0
623,-26.0
624,-26.0
625,-26.0
626,-26.0
627,-41.0
628,-41.0
629,-26.0
630,-26.0
631,-41.0
632,-26.0
633,-26.0
634,-26.0
635,20.622236
636,26.978336
637,24.875505
638,23.971176
639,23.930119
640,24.454054
641,25.285442
642,26.201427
643,27.079998
644,28.257402
645,30.67435
646,35.14077
647,41.795288
648,49.38729
649,54.627487
650,53.88971
651,46.123695
652,33.623966
653,21.202456
654,12.778718
655,8.077103
656,4.7171893
657,-0.33348083
658,-10.470163
659,-28.508003
660,-55.360386
661,-91.01737
662,-134.52858
663,-183.83911
664,-236.63086
665,-291.41934
666,-346.9101
667,-401.7714
668,3.367201
669,0.88806593
670,-1.4363378
671,-18.713774
672,-6.0510483
673,-8.551711
674,-11.273908
675,-29.213318
676,-17.3807
677,-35.801414
678,-24.51136
679,-43.56137
680,-44.79327
681,-26.112137
682,-26.0
683,-26.0
684,-26.0
685,-41.0
686,-41.0
687,-26.0
688,-41.0
689,-26.0
690,-41.0
691,-26.0
692,-26.0
693,-26.0
694,-41.0
695,-26.0
696,-26.0
697,-41.0
698,-41.0
699,-26.0
700,-41.0
701,-26.0
702,-41.0
703,-26.0
704,-26.0
705,-41.0
706,-26.0
707,-41.0
708,-26.0
709,-26.0
710,-41.0
711,-26.0
712,-26.0
713,-41.0
714,-26.0
715,-41.0
716,-26.0
717,-26.0
718,-41.0
719,-26.0
720,-26.0
721,-26.0
722,20.622236
723,26.977604
724,24.867142
725,23.92437
726,23.76564
727,24.032398
728,24.416147
729,24.664593
730,24.648165
731,24.735588
732,25.996132
733,29.49103
734,35.75848
735,44.103493
736,51.743668
737,55.143753
738,52.928616
739,46.634777
740,39.94103
741,35.877525
742,34.259216
743,33.33413
744,30.990479
745,24.812304
746,12.357085
747,-7.9377995
748,-37.007874
749,-74.82423
750,-120.08674
751,-170.89015
752,-225.78447
753,-283.34027
754,-341.99722
755,-400.2455
756,3.1563613
757,-14.628912
758,-17.334385
759,-20.06456
760,-22.923712
761,-25.973568
762,-29.214804
763,-32.66328
764,-36.35051
765,-25.319794
766,-29.028315
767,-29.26028
768,-26.0
769,-26.0
770,-26.0
771,-41.0
772,-26.0
773,-26.0
774,-41.0
775,-41.0
776,-41.0
777,-26.0
778,-41.0
779,-41.0
780,-26.0
781,-26.0
782,-41.0
783,-26.0
784,-26.0
785,-26.0
786,-41.0
787,-26.0
788,-41.0
789,-26.0
790,-26.0
791,-41.0
792,-26.0
793,-41.0
794,-26.0
795,-41.0
796,-41.0
797,-26.0
798,-26.0
799,-41.0
800,-26.0
801,-41.0
802,-26.0
803,-26.0
804,20.622236
805,26.977604
806,24.86691
807,23.921669
808,23.75141
809,23.982166
810,24.27963
811,24.356113
812,24.04152
813,23.672747
814,24.325401
815,27.137646
816,32.830227
817,41.01961
818,49.287495
819,54.33338
820,54.83502
821,52.09624
822,49.167652
823,48.36543
824,49.378628
825,50.87891
826,51.83648
827,51.67604
828,49.862694
829,45.710476
830,38.477245
831,27.791988
832,13.939268
833,-2.4200714
834,-20.83982
835,-40.924866
836,-62.221848
837,-84.27526
838,-106.97267
839,-130.88312
840,-156.93289
841,-186.30115
842,-220.379
843,-260.3953
844,-307.05197
845,-360.95178
846,-422.729
847,1.0823454
848,-17.961262
849,-7.289279
850,-11.926998
851,-16.914217
852,-20.498888
853,-36.51063
854,-24.962866
855,-28.515385
856,-44.220108
857,-26.0
858,-41.0
859,-26.0
860,-41.0
861,-41.0
862,-26.0
863,-26.0
864,-41.0
865,-26.0
866,-41.0
867,-41.0
868,-41.0
869,-26.0
870,-26.0
871,-26.0
872,-26.0
873,-41.0
874,-41.0
875,-41.0
876,-26.0
877,-26.0
878,-41.0
879,-26.0
880,-26.0
881,-26.0
882,-26.0
883,-26.0
884,-26.0
885,-26.0
886,-41.0
887,-41.0
888,-41.0
889,-26.0
890,-26.0
891,-41.0
892,-26.0
893,-41.0
894,-26.0
895,-41.0
896,-26.0
897,-41.0
898,-41.0
899,-25.691433
900,-23.677258
901,-20.99994
902,-24.401678
903,-29.673603
904,-24.333334
905,-26.0
906,-41.0
907,-26.0
908,-41.0
909,-26.0
910,-41.0
911,-26.0
912,-26.0
913,-26.0
914,-41.0
915,-41.0
916,-26.0
917,-26.0
918,-26.0
919,-26.0
920,-26.0
921,-41.0
922,-41.0
923,-26.0
924,-41.0
925,-26.0
926,-41.0
927,-41.0
928,-26.0
929,-26.0
930,-26.0
931,-26.0
932,20.622236
933,26.977606
934,24.86699
935,23.921972
936,23.749466
937,23.9665
938,24.215832
939,24.165995
940,23.580486
941,22.711239
942,22.562372
943,24.281769
944,28.775482
945,36.1064
946,44.469414
947,50.975677
948,54.28896
949,55.065395
950,54.991055
951,54.966408
952,54.341675
953,52.36048
954,49.42317
955,47.14716
956,46.930706
957,48.567677
958,51.06816
959,53.382538
960,54.783085
961,55.01858
962,54.11709
963,52.171093
964,49.31669
965,45.71469
966,41.43277
967,36.28221
968,29.850912
969,21.511469
970,10.406352
971,-4.4250536
972,-23.851522
973,-48.772717
974,-80.17596
975,-119.13772
976,-166.81673
977,-224.43828
978,-293.27066
979,-374.59854
980,2.9678535
981,0.62509334
982,-17.991316
983,-6.923884
984,-25.989391
985,-14.984138
986,-18.68041
987,-21.82603
988,-24.152102
989,-25.396124
990,-25.402718
991,-39.43397
992,-23.144014
993,-21.930872
994,-21.035486
995,-20.646519
996,-20.895712
997,-21.891132
