selected_model,raw_action,dose,blood glucose,reward,meal,risk,time,phase_type,phase_progress,phase_intensity,shaped_bonus,bg_slope
highmodel,0.0,1.4439140558242798,137.95512,11.821795284208825,0.0,1.7069599582445336,00:03,0,0.0,0.0,0.0,0.0
highmodel,0.0,0.0,138.87215,13.904160632956145,0.0,1.5547332849338105,00:06,0,0.0,0.0,0.0,0.917022705078125
highmodel,0.0,0.0,140.59369,-3.4832661806714773,0.0,1.4496245445310336,00:09,0,0.0,0.0,0.0,1.7215423583984375
highmodel,0.0,0.0,142.65503,-4.561492995494868,0.0,1.3756929344622515,00:12,0,0.0,0.0,0.0,2.06134033203125
highmodel,0.0,0.0,144.62837,-5.548697970322598,0.0,1.3220911760567096,00:15,0,0.0,0.0,0.0,1.9733428955078125
highmodel,0.0,0.0,146.11186,-6.238725904309545,0.0,1.2812208059017671,00:18,0,0.0,0.0,0.0,1.483489990234375
highmodel,0.0,0.0,146.72247,-6.438046151072562,0.0,1.247658363131326,00:21,0,0.0,0.0,0.0,0.6106109619140625
highmodel,0.0,0.0,146.09137,-5.966313006204649,0.0,1.217506078929411,00:24,0,0.0,0.0,0.0,-0.631103515625
highmodel,0.0,0.0,143.92511,-4.697595404255841,0.0,1.1879828213137804,00:27,0,0.0,0.0,0.0,-2.166259765625
highmodel,0.0,0.0,140.32524,-2.7492395300774106,0.0,1.157153603550646,00:30,0,0.0,0.0,0.0,-3.5998687744140625
highmodel,0.0,0.24470624327659607,135.97984,14.450612387364192,0.0,1.123740548583374,00:33,0,0.0,0.0,0.0,-4.34539794921875
highmodel,0.0,0.0,131.71106,14.38604241065563,0.0,1.0869792252225388,00:36,0,0.0,0.0,0.0,-4.2687835693359375
highmodel,0.0,0.0,128.34496,14.26094667358856,0.0,1.0464872048581817,00:39,0,0.0,0.0,0.0,-3.3661041259765625
innermodel,30.0,0.0,126.61821,14.117845881287414,0.0,1.002155454641586,00:42,0,0.0,0.0,0.0,-1.72674560546875
innermodel,30.0,0.0,126.71627,13.993610172125969,0.0,0.9540891387409376,00:45,0,0.0,0.0,0.0,0.09806060791015625
innermodel,30.0,0.0,127.996414,13.913231892514238,0.0,0.9025733279862985,00:48,0,0.0,0.0,0.0,1.2801437377929688
