timestep,reward
1,35.0597
2,43.838253
3,45.580788
4,46.141026
5,46.05912
6,45.75901
7,45.662327
8,46.19398
9,47.64073
10,49.808792
11,52.02634
12,53.73549
13,54.70149
14,55.022743
15,54.985756
16,54.76053
17,54.273815
18,53.19261
19,50.797974
20,45.917686
21,37.119625
22,22.80593
23,1.2918288
24,-28.994268
25,-68.680084
26,-116.20855
27,-167.94717
28,-218.49852
29,-261.73645
30,-294.77072
31,-321.13144
32,-346.81763
33,-378.8315
34,-424.57016
35,-13.513351
36,-2.6013958
37,-6.7545047
38,-25.531818
39,-13.499389
40,-30.498953
41,-16.774498
42,-17.534294
43,-17.942333
44,-18.15153
45,-33.30156
46,-18.520903
47,-33.931747
48,-19.656614
49,-33.025703
50,-14.441489
51,-17.27039
52,-21.219765
53,-26.221441
54,-29.717857
55,-27.954063
56,-26.0
57,-26.0
58,-26.0
59,-26.0
60,-26.0
61,-26.0
62,-26.0
63,-41.0
64,-26.0
65,-26.0
66,-26.0
67,-41.0
68,-26.0
69,-41.0
70,-26.0
71,-26.0
72,-26.0
73,-26.0
74,-26.0
75,-41.0
76,-26.0
77,-26.0
78,-26.0
79,-41.0
80,-26.0
81,-26.0
82,-41.0
83,-26.0
84,-41.0
85,-26.0
86,-41.0
87,-41.0
88,-26.0
89,-26.0
90,-41.0
91,-41.0
92,-26.0
93,-26.0
94,-26.0
95,-26.0
96,-26.0
97,-26.0
98,-26.0
99,-26.0
100,-26.0
101,-26.0
102,-26.0
103,-41.0
104,-26.0
105,-26.0
106,-26.0
107,-41.0
108,-41.0
109,-41.0
110,-26.0
111,-26.0
112,30.059702
113,43.837807
114,45.576366
115,46.117916
116,45.97765
117,45.53861
118,45.171585
119,45.265465
120,46.12969
121,47.67378
122,49.35522
123,50.708042
124,51.466415
125,51.484085
126,50.706497
127,49.2445
128,47.334187
129,45.42654
130,44.156704
131,44.010258
132,45.019894
133,46.970276
134,49.491104
135,52.06618
136,54.049946
137,54.978943
138,54.96381
139,54.596283
140,54.52746
141,54.82455
142,54.954185
143,54.630535
144,54.194496
145,54.274185
146,54.84898
147,54.993977
148,53.89261
149,51.493355
150,48.613728
151,46.30139
152,44.96176
153,44.535343
154,44.76101
155,45.305927
156,45.844254
157,46.084503
158,45.746666
159,44.49025
160,45.418068
161,49.338005
162,47.946136
163,41.110767
164,26.00711
165,0.011282754
166,-37.29744
167,-83.00637
