selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
innermodel,0.0,0.0,127.766136,11.755168694223036,0.0,1.168230329324035,00:03
innermodel,0.0,0.0,128.9278,13.91696473753607,0.0,1.1528563635167417,00:06
innermodel,0.0,0.0,128.93532,13.999446481472603,0.0,1.1448045557084343,00:09
innermodel,0.0,0.0,128.0426,14.064279743570694,0.0,1.141171789231458,00:12
innermodel,0.0,0.0,126.51807,14.102890626874782,0.0,1.1402352480508757,00:15
innermodel,0.0,0.0,124.63899,14.114450623230475,0.0,1.1409797525634098,00:18
innermodel,0.0,0.0,122.68812,14.103731991384866,0.0,1.1428203042729201,00:21
innermodel,0.0,0.0,120.95149,14.07879911128455,0.0,1.145436404130772,00:24
innermodel,0.0,0.0,119.69137,14.048860120590568,0.0,1.1486717205161256,00:27
innermodel,0.0,0.0,119.01572,14.02322737195729,0.0,1.1524725648971683,00:30
innermodel,0.0,0.0,118.799995,14.006971212661611,0.0,1.1568497018125252,00:33
innermodel,0.0,0.0,118.86834,13.997814967443663,0.0,1.1618543453037393,00:36
innermodel,0.0,0.0,119.045166,13.994245363171231,0.0,1.167562875974935,00:39
innermodel,0.0,0.0,119.174805,13.995688855378976,0.0,1.1740669836950266,00:42
innermodel,0.0,0.0,119.21994,13.99848071895855,0.0,1.181467232469255,00:45
innermodel,0.0,0.0,119.320694,13.996574631665721,0.0,1.1898688176869117,00:48
innermodel,0.0,0.0,119.656624,13.988242459630115,0.0,1.1993787521957762,00:51
innermodel,0.0,0.0,120.40726,13.971871265727835,0.0,1.2101040003342103,00:54
innermodel,0.0,0.0,121.7239,13.944587998431988,0.0,1.2221502516725378,00:57
innermodel,0.0,0.0,123.58873,13.908705361918155,0.0,1.2356211326100182,01:00
innermodel,0.0,0.0,125.73019,13.877429699895124,0.0,1.2506177203800228,01:03
innermodel,0.0,0.0,127.820305,13.862975358020211,0.0,1.2672382661713426,01:06
innermodel,0.0,0.0,129.53104,13.875661254533462,0.0,1.2855780614392598,01:09
innermodel,0.0,0.0,130.56372,13.919836473167807,0.0,1.3057293997486032,01:12
highmodel,0.0,1.264093041419983,130.79623,13.981433172227275,0.0,1.3277812123697368,01:15
highmodel,0.0,0.0,130.37117,14.033799188497191,0.0,1.3517951379616135,01:18
highmodel,0.0,0.0,129.48886,14.068125272494783,0.0,1.3776607608121072,01:21
innermodel,0.0,0.0,128.34683,14.084020376240154,0.0,1.404934459983773,01:24
innermodel,0.0,0.0,127.138725,14.083641752331793,0.0,1.432868394828877,01:27
innermodel,0.0,0.0,126.051094,14.070563374974213,0.0,1.4605347817439842,01:30
innermodel,0.0,0.0,125.26213,14.048306380120128,0.0,1.4869478513469636,01:33
innermodel,0.0,0.0,124.94864,14.018510178099135,0.0,1.5111579649013238,01:36
innermodel,0.0,0.0,125.28838,13.979922078153724,0.0,1.5323160237144926,01:39
innermodel,0.0,0.0,126.42563,13.929477168047104,0.0,1.5497126912087464,01:42
innermodel,0.0,0.0,128.29703,13.873134390042154,0.0,1.5627980930487084,01:45
innermodel,0.0,0.0,130.52713,13.831971528197531,0.0,1.5711871590793867,01:48
highmodel,0.0,0.1886991560459137,132.67218,13.821935876641756,0.0,1.574654787926373,01:51
highmodel,0.0,0.0,134.28969,13.855559382510139,0.0,1.573120514037332,01:54
highmodel,0.0,0.0,134.97923,13.935858762971069,0.0,1.5666104704372281,01:57
highmodel,0.0,0.0,134.58762,14.036613789542052,0.0,1.5552166099042875,02:00
highmodel,0.0,0.0,133.33199,14.114080724946898,0.0,1.5390865031058019,02:03
highmodel,0.0,0.0,131.51213,14.156135671024067,0.0,1.5184274415618828,02:06
highmodel,0.0,0.0,129.42827,14.164845132963407,0.0,1.4935090518146052,02:09
innermodel,0.0,0.0,127.38106,14.146747129361332,0.0,1.4646608285181308,02:12
innermodel,0.0,0.0,125.671646,14.11044026221211,0.0,1.4322650315705856,02:15
innermodel,0.0,0.0,124.60157,14.063311138991658,0.0,1.3967464131514458,02:18
innermodel,0.0,0.0,124.472694,14.007315197520015,0.0,1.3585602822201606,02:21
innermodel,0.0,0.0,125.58715,13.934538394106898,0.0,1.3181801407384433,02:24
innermodel,0.0,0.0,128.18034,13.828941166113186,0.0,1.276085790461262,02:27
innermodel,0.0,0.0,131.48225,13.746331968699348,0.0,1.232752506375619,02:30
highmodel,0.0,0.27811670303344727,133.8497,13.794973582163312,0.0,1.1886415533353112,02:33
highmodel,0.0,0.0,135.38,13.857756018694138,0.0,1.1441877246944854,02:36
