selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
highmodel,0.0,1.75,177.84521,-46.09290822376631,0.0,1.087771510621531,00:03
highmodel,0.0,0.0,182.59909,-47.17301978305505,0.0,1.1192296064703902,00:06
highmodel,0.0,0.0,183.6355,-47.01160500079949,0.0,1.15133712862525,00:09
highmodel,0.0,0.0,181.67233,-45.46997317815111,0.0,1.1796148354496199,00:12
highmodel,0.0,0.0,177.45729,-42.95742052421889,0.0,1.2016059885152988,00:15
highmodel,0.0,0.0,171.75294,-39.868228638589514,0.0,1.2159241048578424,00:18
highmodel,0.0,0.0,165.32944,-36.58419352552257,0.0,1.221786415632688,00:21
highmodel,0.0,0.0,158.96097,-18.474614379039053,0.0,1.218790803959818,00:24
highmodel,0.0,0.0,153.36899,-15.862520967220373,0.0,1.2068133036482311,00:27
highmodel,0.0,0.0,148.94539,-6.868158600463172,0.0,1.1859614506306302,00:30
highmodel,0.0,0.1923847198486328,145.58665,-5.3640536606940845,0.0,1.1565498543924977,00:33
highmodel,0.0,0.0,143.08002,-4.237694446439992,0.0,1.1190784200627937,00:36
highmodel,0.0,0.0,141.21367,-3.3923641366580046,0.0,1.0741942773631248,00:39
highmodel,0.0,0.0,139.80565,12.155533263181475,0.0,1.0226521129243922,00:42
highmodel,0.0,0.0,138.8498,14.102414954673156,0.0,0.9652988749121038,00:45
highmodel,0.0,0.0,138.60335,14.025979236102247,0.0,0.903066797485079,00:48
highmodel,0.0,0.0,139.38263,13.917250856700445,0.0,0.836961388076384,00:51
highmodel,0.0,0.0,141.50444,-3.9861976481529062,0.0,0.7680425131867812,00:54
highmodel,0.0,0.0,145.1995,-6.03600049032947,0.0,0.6974003634490125,00:57
highmodel,0.0,0.0,150.1791,-15.730824985915877,0.0,0.626128815931673,01:00
highmodel,0.0,0.27364063262939453,155.37526,-15.415723591477125,0.0,0.5552984475998162,01:03
highmodel,0.0,0.0,159.54688,-20.397156008629565,0.0,0.48592824323324313,01:06
highmodel,0.0,0.0,161.45268,-36.021982027672344,0.0,0.41894816907185045,01:09
highmodel,0.0,0.0,159.99507,-19.770836956432802,0.0,0.35517229478121276,01:12
highmodel,0.0,0.0,154.94086,-16.714754103588216,0.0,0.29530261822272086,01:15
highmodel,0.0,0.0,147.35403,-5.640930377948621,0.0,0.2399423998199139,01:18
highmodel,0.0,0.0,138.58664,15.025007623259471,0.0,0.18960510922171245,01:21
highmodel,0.0,0.0,129.99051,14.788149957738687,0.0,0.14471751598013508,01:24
innermodel,0.0,0.0,122.81447,14.458825653219042,0.0,0.10561881299119204,01:27
innermodel,0.0,0.0,117.6904,14.196496079933656,0.0,0.07255800788166814,01:30
innermodel,0.0,0.0,114.3247,14.061406174724443,0.0,0.045691346065342975,01:33
innermodel,0.0,0.0,112.218,14.008574704537029,0.0,0.025080921574967,01:36
innermodel,0.0,0.0,110.870735,13.99269989508693,0.0,0.010695106855024668,01:39
innermodel,0.0,0.0,109.82122,13.987125278281756,0.0,0.0024110415681901543,01:42
