timestep,reward
1,-3.9261858
2,-5.222571
3,-0.9472342
4,-6.1738343
5,-5.9720488
6,-5.370891
7,-4.364551
8,2.078829
9,-1.001911
10,-173.39417
11,-90.69585
12,-15.025968
13,36.04884
14,54.567955
15,39.235386
16,-4.7660584
17,-67.59596
18,-137.19574
19,-196.96387
20,-4.565242
21,-7.8386965
22,-11.095001
23,-15.203286
24,-20.977726
25,-28.680048
26,-37.711285
27,-52.426025
28,-52.099125
29,-47.15233
30,-46.5
31,-46.5
32,-46.5
33,-46.5
34,-46.5
35,-46.5
36,-13.926176
37,-5.2219596
38,-5.941037
39,-6.1413116
40,-5.8524194
41,-5.02716
42,-3.568853
43,-1.401966
44,-179.67
45,-77.893715
46,2.9741132
47,47.9293
48,50.304653
49,11.841647
50,-59.451164
51,-151.59975
52,-10.249616
53,-12.114495
54,-16.87198
55,-19.899109
56,-22.196514
57,-24.739204
58,-28.446404
59,-34.182903
60,-42.236385
61,-49.688766
62,-50.088875
63,-46.5
64,-46.5
65,-46.5
66,-46.5
67,-46.5
68,-13.926168
69,-5.2219224
70,-5.941831
71,-6.15311
72,-5.9172053
73,-5.2428083
74,-4.0902553
75,-2.4063208
76,-0.1715497
77,-141.55313
78,-54.040615
79,13.492601
80,49.899273
81,50.14038
82,15.991406
83,-44.94624
84,-121.349915
85,-195.52559
86,-6.145951
87,-9.976074
88,-12.958397
89,-16.010757
90,-20.02643
91,-25.844725
92,-33.74535
93,-48.138054
94,-50.514217
95,-49.699158
96,-46.5
97,-46.5
98,-46.5
99,-46.5
100,-41.5
101,-41.5
102,-13.926186
103,-5.2224407
104,-5.9454436
105,-6.160345
106,-5.904365
107,-5.13222
108,-3.737424
109,-1.6211654
110,-187.71927
111,-83.47808
112,0.35632473
113,47.408833
114,50.3467
115,10.854102
116,-62.825577
117,-158.3967
118,-11.213576
119,-13.321282
120,-18.332811
121,-21.63987
122,-24.270664
123,-27.233702
124,-31.492765
125,-37.9822
126,-47.089203
127,-52.111546
128,-46.866592
129,-46.5
130,-46.5
131,-46.5
132,-46.5
133,-13.926131
134,-5.2199507
135,-5.9210567
136,-6.045663
137,-5.5601854
138,-4.366491
139,-2.369283
140,-4.5687532
141,-105.07789
142,-12.809268
143,42.73318
144,52.572258
145,17.056795
146,-56.667652
147,-157.41849
148,-12.235951
149,-20.533611
150,-21.82145
151,-26.03034
152,-28.62388
153,-30.712942
154,-33.333183
155,-37.459206
156,-44.05432
157,-49.96346
158,-48.689877
159,-46.5
160,-46.5
161,-46.5
162,-46.5
163,-13.926131
164,-5.2199507
165,-5.921058
166,-6.046017
167,-5.5633154
168,-4.3794603
169,-2.4025724
170,-4.630409
171,-107.58913
172,-14.947678
173,41.678036
174,53.00221
175,19.055109
176,-53.240562
177,-152.81996
178,-11.788832
179,-20.106884
180,-21.414873
181,-25.640974
182,-28.244743
183,-30.331778
184,-32.93448
185,-37.023834
186,-43.556225
187,-49.740208
188,-49.026493
189,-46.5
190,-46.5
191,-46.5
192,-46.5
193,-13.926131
194,-5.2199516
195,-5.921318
196,-6.048052
197,-5.5702662
198,-4.392685
199,-2.4182742
200,-4.641082
201,-107.61792
202,-14.702966
203,41.895172
204,52.890255
205,18.402962
206,-54.54069
207,-154.79562
208,-12.00948
209,-20.34289
210,-21.666903
211,-25.911465
212,-28.53882
213,-30.659037
214,-33.308907
215,-37.46525
216,-44.09461
217,-49.997776
218,-48.663998
219,-46.5
220,-46.5
221,-46.5
222,-46.5
223,-13.92614
224,-5.2202744
225,-5.9241996
226,-6.060486
227,-5.6052823
228,-4.470059
229,-2.5627685
230,-4.8726
231,-116.74094
232,-22.451426
233,37.851223
234,54.050095
235,25.2624
236,-42.27702
237,-137.90076
238,-10.299427
239,-18.68511
240,-20.066658
241,-24.365595
242,-27.030176
243,-29.150978
244,-31.75317
245,-35.801964
246,-42.242653
247,-49.180046
248,-49.901928
249,-46.5
250,-46.5
251,-46.5
252,-46.5
