timestep,reward
1,-10.816294
2,-8.676872
3,-13.516001
4,-18.723066
5,-21.750603
6,-19.371246
7,-8.916589
8,9.729153
9,32.300865
10,45.263485
11,49.91663
12,37.6298
13,11.370553
14,-15.993944
15,-47.289116
16,-77.0457
17,-109.87566
18,-154.1291
19,-221.74219
20,-328.99545
21,-18.8417
22,-28.370115
23,-38.38925
24,-48.308914
25,-53.144012
26,-42.93663
27,-41.0
28,-41.0
29,-41.0
30,-41.0
31,-41.0
32,-41.0
33,-15.816727
34,-8.698952
35,-13.751551
36,-19.951513
37,-25.819746
38,-29.107996
39,-26.915667
40,-16.631163
41,2.1434734
42,25.355867
43,40.25032
44,49.901474
45,46.70128
46,38.415443
47,20.11254
48,-1.36278
49,-28.24469
50,-66.61905
51,-131.77655
52,-224.84308
53,-355.58215
54,-22.135153
55,-32.288208
56,-42.19362
57,-50.95984
58,-47.8305
59,-41.0
60,-41.0
61,-41.0
62,-41.0
63,-41.0
64,-41.0
65,-41.0
66,-41.0
67,-15.816619
68,-8.693539
69,-13.687524
70,-19.566547
71,-24.309122
72,-24.798504
73,-17.547918
74,-0.8812237
75,22.415382
76,39.2672
77,50.06609
78,44.535217
79,24.079536
80,-4.3978896
81,-28.78396
82,-57.928482
83,-90.712814
84,-134.92603
85,-207.16069
86,-308.67474
87,-448.15787
88,-27.292288
89,-37.3357
90,-47.22456
91,-52.78226
92,-43.848198
93,-41.0
94,-41.0
95,-41.0
96,-41.0
97,-41.0
98,-41.0
99,-41.0
100,-15.816294
101,-8.67676
102,-13.50879
103,-18.63401
104,-21.245028
105,-17.720127
106,-5.445397
107,14.756132
108,37.318245
109,47.95687
110,48.1648
111,30.134079
112,-2.1147838
113,-39.748898
114,-70.14892
115,-103.15642
116,-139.02232
117,-186.87357
118,-259.46396
119,-373.61722
120,-21.783335
121,-31.64569
122,-42.18167
123,-51.537457
124,-47.572823
125,-41.0
126,-41.0
127,-41.0
128,-41.0
129,-41.0
130,-41.0
131,-15.8164015
132,-8.679848
133,-13.54047
134,-18.789839
135,-21.70243
136,-18.52956
137,-6.124029
138,15.067767
139,33.72065
140,48.946808
141,46.28117
142,23.300571
143,-14.761437
144,-57.79852
145,-92.51308
146,-128.93668
147,-167.93118
148,-219.40196
149,-296.91617
150,-417.8291
151,-24.59634
152,-34.796513
153,-45.84713
154,-53.225136
155,-44.678856
156,-41.0
157,-41.0
158,-41.0
159,-41.0
160,-41.0
161,-15.816401
162,-8.6783
163,-13.526285
164,-18.728146
165,-21.53426
166,-18.203556
167,-5.6615233
168,15.535091
169,34.02812
170,49.022198
171,46.182392
172,23.155056
173,-14.82642
174,-57.69251
175,-92.187454
176,-128.36479
177,-167.08194
178,-218.21468
179,-295.2776
180,-415.56552
181,-24.426
182,-34.57833
183,-45.56078
184,-53.083477
185,-44.911507
186,-41.0
187,-41.0
188,-41.0
189,-41.0
190,-41.0
191,-15.8164015
192,-8.678744
193,-13.529034
194,-18.739271
195,-21.588812
196,-18.415312
197,-6.1791806
198,14.724226
199,38.232727
200,48.718815
201,46.737698
202,24.675636
203,-12.475064
204,-54.78911
205,-89.02642
206,-125.15036
207,-163.9187
208,-215.13489
209,-292.28152
210,-412.68246
211,-24.2996
212,-34.486
