selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
innermodel,30.0,0.0,118.132996,12.026484472104318,0.0,1.0145265027754065,00:03
innermodel,30.0,0.0,118.45454,13.990535405129076,0.0,1.1476837477039525,00:06
innermodel,30.0,0.0,118.20224,14.007467651804625,0.0,1.2464843524508864,00:09
innermodel,30.0,0.0,117.61119,14.016309912126847,0.0,1.3186333171385665,00:12
innermodel,30.0,0.0,116.8771,14.017914318022834,0.0,1.3706531508230384,00:15
innermodel,30.0,0.0,116.1682,14.014792982640536,0.0,1.4077308327041727,00:18
innermodel,30.0,0.0,115.63342,14.009501949399965,0.0,1.4338660043339577,00:21
innermodel,30.0,0.0,115.4081,14.00357150686012,0.0,1.4520950609574559,00:24
innermodel,30.0,0.0,115.60784,13.996846885187768,0.0,1.4647071342119375,00:27
innermodel,30.0,0.0,116.281395,13.987884666247027,0.0,1.4734255568462795,00:30
innermodel,30.0,0.0,117.38247,13.97534965806647,0.0,1.479551088370516,00:33
innermodel,30.0,0.0,118.84123,13.958333616088968,0.0,1.4840712520740207,00:36
innermodel,30.0,0.0,120.58527,13.93719063738327,0.0,1.4877422097741748,00:39
innermodel,30.0,0.0,122.53286,13.913840353328897,0.0,1.491149369490494,00:42
innermodel,30.0,0.0,124.55609,13.89342101740852,0.0,1.49475194307747,00:45
innermodel,30.0,0.0,126.45894,13.884635453738955,0.0,1.4989155790119169,00:48
innermodel,30.0,0.0,128.02966,13.89420669218889,0.0,1.5039362219339876,00:51
innermodel,30.0,0.0,129.056,13.925897728566985,0.0,1.5100575577923192,00:54
innermodel,30.0,0.0,129.3672,13.976770688185303,0.0,1.5174837872713518,00:57
innermodel,30.0,0.0,129.04439,14.024089087845756,0.0,1.5263890038742012,01:00
innermodel,30.0,0.0,128.54651,14.036409674541426,0.0,1.5369241059215444,01:03
innermodel,30.0,0.0,128.41637,14.00936711358403,0.0,1.5492219161138157,01:06
innermodel,30.0,0.0,129.19661,13.942911622335721,0.0,1.5634009954720005,01:09
innermodel,30.0,0.0,131.35127,13.831042526227726,0.0,1.5795685026673323,01:12
highmodel,30.0,1.2837817668914795,134.87384,13.68980741715421,0.0,1.597821923021404,01:15
highmodel,30.0,0.0,139.05174,13.581498067163942,0.0,1.6182241984691497,01:18
highmodel,30.0,0.0,143.0144,-4.950501296634462,0.0,1.6406455836247233,01:21
highmodel,30.0,0.0,145.88834,-6.291627373468142,0.0,1.664589386754006,01:24
highmodel,30.0,0.0,146.88205,-6.56595002395863,0.0,1.689228513561194,01:27
highmodel,30.0,0.0,145.71284,-5.70968535658113,0.0,1.7135454637760839,01:30
highmodel,30.0,0.0,142.86343,-4.088404083598245,0.0,1.7364674804616773,01:33
highmodel,30.0,0.0,138.9872,14.432492906791932,0.0,1.7569692523124092,01:36
highmodel,30.0,0.0,134.73846,14.424308550940284,0.0,1.7741418614136677,01:39
highmodel,30.0,0.0,130.73544,14.347480246809827,0.0,1.7872335996270556,01:42
highmodel,30.0,0.14507703483104706,127.37267,14.248944452695145,0.0,1.7956692955645184,01:45
innermodel,30.0,0.0,124.708534,14.167060145352202,0.0,1.7990511069510768,01:48
innermodel,30.0,0.0,122.727646,14.105772983367856,0.0,1.7971333922574417,01:51
innermodel,30.0,0.0,121.41565,14.060964852163629,0.0,1.7897900789205785,01:54
innermodel,30.0,0.0,120.748886,14.028114283140766,0.0,1.7770036575617958,01:57
innermodel,30.0,0.0,120.64369,14.004255824314022,0.0,1.7588638290025884,02:00
innermodel,30.0,0.0,120.92603,13.988466223344401,0.0,1.7355637255555978,02:03
innermodel,30.0,0.0,121.40233,13.979744651052693,0.0,1.707391329901626,02:06
innermodel,30.0,0.0,121.87967,13.978704932604902,0.0,1.6747168470124139,02:09
innermodel,30.0,0.0,122.1657,13.986766639844188,0.0,1.6379775089900712,02:12
innermodel,30.0,0.0,122.06857,14.00453332381208,0.0,1.5976612502649103,02:15
innermodel,30.0,0.0,121.39675,14.030237855064481,0.0,1.5542904103355115,02:18
innermodel,30.0,0.0,119.95901,14.05803604790733,0.0,1.5084063026270282,02:21
innermodel,30.0,0.0,117.56428,14.075689030309126,0.0,1.460555204857919,02:24
innermodel,30.0,0.0,117.60368,13.998973502252456,0.0,1.4112760993514792,02:27
innermodel,30.0,0.0,123.14392,13.784636228116273,0.0,1.3610903201528213,02:30
innermodel,30.0,0.0,126.38539,13.813173381813458,0.0,1.3104931392108932,02:33
innermodel,30.0,0.0,127.75047,13.908968543316728,0.0,1.259947236451282,02:36
innermodel,30.0,0.0,127.66142,14.006153648867127,0.0,1.2098779394772166,02:39
innermodel,30.0,0.0,126.54032,14.074904345883581,0.0,1.160670080742007,02:42
innermodel,30.0,0.0,124.809074,14.1061070304679,0.0,1.1126662978256332,02:45
innermodel,30.0,0.0,122.88937,14.103545388362644,0.0,1.066166591782278,02:48
innermodel,30.0,0.0,121.202705,14.078180677424093,0.0,1.0214289563204335,02:51
innermodel,30.0,0.0,120.17033,14.041717752517599,0.0,0.9786708945344315,02:54
innermodel,30.0,0.0,120.164764,14.00021165938068,0.0,0.9380716482941409,02:57
innermodel,30.0,0.0,121.26746,13.955296510085304,0.0,0.8997749768996467,03:00
innermodel,30.0,0.0,123.12328,13.91279328304564,0.0,0.8638923351953307,03:03
innermodel,30.0,0.0,125.2799,13.880569437432953,0.0,0.8305063162147386,03:06
innermodel,30.0,0.0,127.2848,13.872369442748806,0.0,0.7996742389558341,03:09
innermodel,30.0,0.0,128.72473,13.898903302649073,0.0,0.7714317775643356,03:12
innermodel,30.0,0.0,129.42332,13.948205184048355,0.0,0.7457965436285784,03:15
innermodel,30.0,0.0,129.55959,13.989691887471398,0.0,0.7227715481517037,03:18
innermodel,30.0,0.0,129.39137,14.012716185535666,0.0,0.7023484838239753,03:21
innermodel,30.0,0.0,129.17635,14.016106203140076,0.0,0.6845107812936159,03:24
innermodel,30.0,0.0,129.14812,14.002101047222414,0.0,0.6692364051036779,03:27
innermodel,30.0,0.0,129.39682,13.981382189620954,0.0,0.6565003657480144,03:30
innermodel,30.0,0.0,129.79733,13.96954999317498,0.0,0.6462769338636299,03:33
innermodel,30.0,0.0,130.17665,13.970634741834466,0.0,0.6385415509145255,03:36
