timestep,reward
1,35.702236
2,41.38126
3,40.963722
4,39.87387
5,38.572712
6,37.623787
7,37.664528
8,39.28077
9,42.74547
10,47.591896
11,52.415844
12,55.093353
13,52.829857
14,42.280552
15,15.855363
16,-10.116536
17,-44.335907
18,-71.68875
19,-81.751434
20,-72.02514
21,-51.440617
22,-30.284914
23,-15.929313
24,-12.832752
25,-22.588757
26,-43.63158
27,-73.198654
28,-106.238235
29,-135.47481
30,-156.70099
31,-173.68912
32,-193.10468
33,-222.8012
34,-271.68906
35,-345.61044
36,-446.85214
37,-27.70226
38,-17.930315
39,-40.98367
40,-46.313084
41,-49.47849
42,-36.11737
43,-51.79268
44,-37.03423
45,-52.33765
46,-53.178654
47,-40.03699
48,-58.4264
49,-61.789593
50,-47.36773
51,-47.67581
52,-62.6426
53,-62.521393
54,-62.550865
55,-47.963932
56,-63.997086
57,-65.900024
58,-68.94744
59,-72.57343
60,-73.707275
61,-72.0
62,-57.0
63,-72.0
64,-72.0
65,-57.0
66,-57.0
67,-57.0
68,-72.0
69,-72.0
70,-72.0
71,-57.0
72,-72.0
73,-57.0
74,-57.0
75,-72.0
76,-57.0
77,-72.0
78,-57.0
79,-57.0
80,-57.0
81,-72.0
82,-72.0
83,-72.0
84,-57.0
85,-57.0
86,-57.0
87,-57.0
88,-57.0
89,30.702234
90,41.381466
91,40.965702
92,39.882545
93,38.596325
94,37.668
95,37.719025
96,39.305927
97,42.67602
98,47.37887
99,52.114613
100,54.986725
101,53.56823
102,45.0054
103,27.194193
104,1.66841
105,-25.533436
106,-45.20446
107,-48.53212
108,-34.59452
109,-12.627714
110,7.9116335
111,21.499537
112,26.199083
113,22.088911
114,10.126382
115,-8.590527
116,-31.126282
117,-52.30795
118,-68.74218
119,-83.03058
120,-100.251724
121,-126.79085
122,-170.46559
123,-237.2196
124,-330.8596
125,-435.08356
126,-11.370359
127,-15.15815
128,-21.281336
129,-25.224335
130,-42.57997
131,-43.886894
132,-29.66133
133,-30.396528
134,-46.573112
135,-33.676098
136,-52.218662
137,-55.741405
138,-41.589
139,-42.059006
140,-57.126186
141,-57.04738
142,-57.06583
143,-57.419086
144,-58.347088
145,-45.100048
146,-47.94825
147,-67.132996
148,-57.36391
149,-59.69343
150,-57.0
151,-57.0
152,-72.0
153,-57.0
154,-57.0
155,-72.0
156,-72.0
157,-57.0
158,-57.0
159,-72.0
160,-72.0
161,-72.0
162,-57.0
163,-57.0
164,-57.0
165,-72.0
166,-56.82515
167,-56.733948
168,-57.166733
169,-57.0
170,-72.0
171,-57.0
172,-57.0
173,-57.0
174,-72.0
175,-57.0
176,-57.0
177,-72.0
178,-72.0
179,-57.0
180,-72.0
181,-72.0
182,-57.0
183,-57.0
184,-72.0
185,-57.0
186,-57.0
187,30.702234
188,41.38126
189,40.963463
190,39.87133
191,38.559956
192,37.580803
193,37.55257
194,39.041836
195,42.320824
196,46.977215
197,51.76358
198,54.864037
199,53.980885
200,46.449425
201,30.353622
202,7.2508225
203,-17.06802
204,-33.951435
205,-35.35058
206,-20.895716
207,0.2891822
208,19.283543
209,31.361507
210,35.451843
211,32.020454
212,21.604437
213,4.647299
214,-16.549484
215,-37.290154
216,-54.257656
217,-69.735756
218,-88.5375
219,-116.96704
220,-162.99522
221,-232.98172
222,-331.21274
223,-441.6376
224,-27.877401
225,-17.389822
226,-39.21152
227,-28.807396
228,-46.76463
229,-33.62647
230,-49.920353
231,-36.151646
232,-52.812016
233,-55.398712
234,-59.44316
235,-63.385227
236,-49.410114
237,-50.06947
238,-65.307495
239,-50.3959
240,-65.58869
241,-66.130806
242,-67.26823
243,-54.259224
244,-57.132603
245,-73.55496
246,-72.0
247,-72.0
248,-72.0
249,-72.0
250,-57.0
251,-72.0
252,-57.0
253,-72.0
254,-72.0
255,-72.0
256,-57.0
257,-57.0
258,-72.0
259,-57.0
260,-57.0
261,-72.0
262,-57.0
263,-57.0
264,-72.0
265,-72.0
266,-57.0
267,-57.0
268,-57.0
269,-57.0
270,-57.0
271,-57.0
272,-57.0
273,-57.0
274,30.702234
275,41.381775
276,40.969032
277,39.899307
278,38.65201
279,37.80974
280,38.019913
281,39.85724
282,43.542618
283,48.500156
284,53.154797
285,55.138737
286,51.327118
287,37.96855
288,7.137074
289,-29.811623
290,-66.05665
291,-100.390564
292,-115.86599
293,-108.85294
294,-88.45573
295,-65.9412
296,-50.114037
297,-46.924107
298,-58.481346
299,-82.14347
300,-113.60638
