selected_model,raw_action,dose,blood glucose,reward,meal,risk,time,phase_type,phase_progress,phase_intensity,shaped_bonus,bg_slope
highmodel,30.0,0.0,134.41942,13.874562112953285,0.0,0.9786166941749774,05:15,0,0.0,0.0,0.0,1.3923797607421875
highmodel,30.0,0.0,136.13219,13.837226877421728,0.0,1.0613173067742911,05:18,0,0.0,0.0,0.0,1.7127685546875
highmodel,30.0,0.0,138.1051,13.801370698631054,0.0,1.1422342402804102,05:21,0,0.0,0.0,0.0,1.9729156494140625
highmodel,30.0,0.0,140.2793,-3.371734417568171,0.0,1.2201951912491138,05:24,0,0.0,0.0,0.0,2.1741943359375
highmodel,30.0,0.3760215640068054,142.58737,-4.554472229724576,0.0,1.2941534616044479,05:27,0,0.0,0.0,0.0,2.308074951171875
highmodel,30.0,0.0,144.9033,-5.727486100725189,0.0,1.3632104928100182,05:30,0,0.0,0.0,0.0,2.3159332275390625
highmodel,30.0,0.0,147.01186,-6.768788328167817,0.0,1.4265869636656558,05:33,0,0.0,0.0,0.0,2.108551025390625
highmodel,30.0,0.0,148.67836,-7.554485586140687,0.0,1.4835762745929797,05:36,0,0.0,0.0,0.0,1.66650390625
highmodel,30.0,0.0,149.66849,-7.965212886228446,0.0,1.533549785251295,05:39,0,0.0,0.0,0.0,0.9901275634765625
highmodel,30.0,0.0,149.77881,-7.904134475613915,0.0,1.5759892150130106,05:42,0,0.0,0.0,0.0,0.110321044921875
highmodel,30.0,0.0,148.98857,-7.389377763995615,0.0,1.6105160565824135,05:45,0,0.0,0.0,0.0,-0.7902374267578125
highmodel,30.0,0.0,147.5508,-6.588215456807897,0.0,1.6369092252917903,05:48,0,0.0,0.0,0.0,-1.437774658203125
highmodel,30.0,0.0,145.7802,-5.666316416126582,0.0,1.6551102646692,05:51,0,0.0,0.0,0.0,-1.770599365234375
highmodel,30.0,0.0,143.99242,-4.778081061386046,0.0,1.6652181380618811,05:54,0,0.0,0.0,0.0,-1.78778076171875
highmodel,30.0,0.3013966679573059,142.47586,-4.0593022191258274,0.0,1.6674762471815687,05:57,0,0.0,0.0,0.0,-1.5165557861328125
highmodel,30.0,0.0,141.35101,-10.546941481954237,0.0,1.6622483103060617,06:00,0,0.0,0.0,0.0,-1.124847412109375
highmodel,30.0,0.0,140.48563,-10.14624225563227,0.0,1.649961140332182,06:03,0,0.0,0.0,0.0,-0.865386962890625
highmodel,30.0,0.0,139.69116,7.086828815720497,0.0,1.6310461701302683,06:06,0,0.0,0.0,0.0,-0.794464111328125
highmodel,30.0,0.0,138.77878,7.0975153906180655,0.0,1.6059335377597663,06:09,0,0.0,0.0,0.0,-0.912384033203125
highmodel,30.0,0.0,137.58264,7.124195362610331,0.0,1.57507064233407,06:12,0,0.0,0.0,0.0,-1.196136474609375
highmodel,30.0,0.0,136.07593,7.150387994321106,0.0,1.5389382514086656,06:15,0,0.0,0.0,0.0,-1.5067138671875
highmodel,30.0,0.0,134.4404,7.155343674039905,0.0,1.4980577433029523,06:18,0,0.0,0.0,0.0,-1.635528564453125
highmodel,30.0,0.0,132.90439,7.138121848090062,0.0,1.452989957539511,06:21,0,0.0,0.0,0.0,-1.5360107421875
highmodel,30.0,0.0,131.69656,7.10314210968125,0.0,1.4043279365086918,06:24,0,0.0,0.0,0.0,-1.20782470703125
highmodel,30.0,0.0,131.01836,7.055746135846165,0.0,1.3526859785200234,06:27,0,0.0,0.0,0.0,-0.6782073974609375
highmodel,30.0,0.0,130.90672,7.00902419884164,0.0,1.2986870113509055,06:30,0,0.0,0.0,0.0,-0.11163330078125
highmodel,30.0,0.0,131.15164,6.980144518770226,0.0,1.2429497686772804,06:33,0,0.0,0.0,0.0,0.2449188232421875
highmodel,30.0,0.0,131.4883,6.972371531668191,0.0,1.186076772634191,06:36,0,0.0,0.0,0.0,0.3366546630859375
highmodel,30.0,0.0,131.65182,6.986438610007591,0.0,1.1286437428816485,06:39,0,0.0,0.0,0.0,0.1635284423828125
highmodel,30.0,0.0,131.40149,7.020722615582143,0.0,1.0711907674237675,06:42,0,0.0,0.0,0.0,-0.250335693359375
highmodel,30.0,0.0,130.64114,7.06161696573306,0.0,1.0142153678836683,06:45,0,0.0,0.0,0.0,-0.760345458984375
highmodel,30.0,0.0,129.49161,7.089310463978267,0.0,0.9581674534903799,06:48,0,0.0,0.0,0.0,-1.1495361328125
innermodel,30.0,0.0,128.1218,7.100221422314411,0.0,0.903446067062636,06:51,0,0.0,0.0,0.0,-1.36981201171875
