selected_model,raw_action,dose,blood glucose,reward,meal,risk,time,phase_type,phase_progress,phase_intensity,shaped_bonus,bg_slope
innermodel,30.0,0.0,97.30939,-11.50986721127626,0.0,0.4143712303577407,07:42,0,0.0,0.0,0.0,-1.7100067138671875
innermodel,30.0,0.0,95.55746,-12.415171815224053,0.0,0.4274140163810914,07:45,0,0.0,0.0,0.0,-1.7519302368164062
innermodel,30.0,0.0,93.98286,-13.205795872558856,0.0,0.4372176086038494,07:48,0,0.0,0.0,0.0,-1.5746002197265625
innermodel,30.0,0.0,92.80484,-13.759984559760316,0.0,0.4437227894723211,07:51,0,0.0,0.0,0.0,-1.1780166625976562
innermodel,30.0,0.0,92.24259,-13.960848082850397,0.0,0.4469183199620467,07:54,0,0.0,0.0,0.0,-0.5622482299804688
innermodel,30.0,0.0,92.48423,-13.722209858224153,0.0,0.4468379948950155,07:57,0,0.0,0.0,0.0,0.24163818359375
innermodel,30.0,0.0,93.53136,-13.086160703783499,0.0,0.44355743061468894,08:00,0,0.0,0.0,0.0,1.0471267700195312
innermodel,30.0,0.0,95.105865,-12.243423757381693,0.0,0.437190659051521,08:03,0,0.0,0.0,0.0,1.5745086669921875
innermodel,30.0,0.0,96.86748,-11.364511997545032,0.0,0.42788659517230154,08:06,0,0.0,0.0,0.0,1.7616119384765625
innermodel,30.0,0.0,98.475914,-10.600768062630491,0.0,0.4158254376406165,08:09,0,0.0,0.0,0.0,1.6084365844726562
innermodel,30.0,0.0,99.62285,-10.086372509092712,0.0,0.40121505540072094,08:12,0,0.0,0.0,0.0,1.1469345092773438
innermodel,30.0,0.0,100.19169,7.046860559031251,0.0,0.3842874059741238,08:15,0,0.0,0.0,0.0,0.5688400268554688
innermodel,30.0,0.0,100.35342,7.012867825517252,0.0,0.3652950246364246,08:18,0,0.0,0.0,0.0,0.1617279052734375
innermodel,30.0,0.0,100.34294,6.999172353667912,0.0,0.3445076174030568,08:21,0,0.0,0.0,0.0,-0.01047515869140625
innermodel,30.0,0.0,100.395164,7.004116881347618,0.0,0.32220878495184285,08:24,0,0.0,0.0,0.0,0.05222320556640625
innermodel,30.0,0.0,100.71665,7.024884200827653,0.0,0.2986928992821281,08:27,0,0.0,0.0,0.0,0.3214874267578125
innermodel,30.0,0.0,101.34374,7.046296045224101,0.0,0.27426215007269344,08:30,0,0.0,0.0,0.0,0.6270904541015625
innermodel,30.0,0.0,102.05746,7.049139171098972,0.0,0.24922377335415175,08:33,0,0.0,0.0,0.0,0.713714599609375
innermodel,30.0,0.0,102.58211,7.033751609742696,0.0,0.22388747124892755,08:36,0,0.0,0.0,0.0,0.5246505737304688
innermodel,30.0,0.0,102.64199,7.003726445193325,0.0,0.1985630281342328,08:39,0,0.0,0.0,0.0,0.05988311767578125
innermodel,30.0,0.0,101.9999,6.958697756193894,0.0,0.1735581256271464,08:42,0,0.0,0.0,0.0,-0.64208984375
innermodel,30.0,0.0,100.64941,6.903248537044933,0.0,0.14917635624740705,08:45,0,0.0,0.0,0.0,-1.350494384765625
innermodel,30.0,0.0,98.930214,-10.678126028212521,0.0,0.12571543345159825,08:48,0,0.0,0.0,0.0,-1.7191925048828125
innermodel,30.0,0.0,97.25898,-11.532287251613482,0.0,0.10346559392025458,08:51,0,0.0,0.0,0.0,-1.671234130859375
innermodel,30.0,0.0,96.05238,-12.105044657417995,0.0,0.08270818648334823,08:54,0,0.0,0.0,0.0,-1.2065963745117188
innermodel,30.0,0.0,95.67261,-12.207588445353437,0.0,0.06371444085863451,08:57,0,0.0,0.0,0.0,-0.3797760009765625
innermodel,30.0,0.0,96.15483,-11.867066917280102,0.0,0.04674440841992745,09:00,0,0.0,0.0,0.0,0.4822235107421875
innermodel,30.0,0.0,97.04382,-11.354310048662722,5.333333333333333,0.03204488971352834,09:03,1,0.0,0.08888888888888888,0.02666666666666666,0.8889923095703125
innermodel,30.0,0.357460081577301,97.777,-11.009746763944184,0.0,0.019813126684302237,09:06,1,0.1,0.08888888888888888,0.02666666666666666,0.7331771850585938
innermodel,30.0,0.0,97.79904,-11.071623663694812,0.0,0.010164533943643202,09:09,1,0.2,0.08888888888888888,0.02666666666666666,0.02204132080078125
innermodel,30.0,0.0,96.64393,-11.771495416532476,0.0,0.0033754145008986717,09:12,1,0.3,0.08888888888888888,0.02666666666666666,-1.1551132202148438
innermodel,30.0,0.0,94.32292,-13.087943129739799,0.0,0.00013262731663521234,09:15,1,0.4,0.08888888888888888,0.02666666666666666,-2.3210067749023438
innermodel,30.0,0.0,91.5549,-14.58956037187978,0.0,0.0015779491302503608,09:18,1,0.5,0.08888888888888888,0.02666666666666666,-2.7680206298828125
innermodel,30.0,0.0,89.21061,-15.760502571663324,0.0,0.009223291016879442,09:21,1,0.6,0.08888888888888888,0.02666666666666666,-2.3442916870117188
innermodel,30.0,0.0,88.15376,-16.09224361445182,0.0,0.024790423734492077,09:24,1,0.7,0.08888888888888888,0.02666666666666666,-1.0568466186523438
innermodel,30.0,0.0,89.15641,-15.209085279257064,0.0,0.05000255531823642,09:27,1,0.8,0.08888888888888888,0.02666666666666666,1.0026473999023438
innermodel,30.0,0.0,92.47639,-13.193750033358427,0.0,0.08635769736173783,09:30,1,0.9,0.08888888888888888,0.02666666666666666,3.319976806640625
innermodel,30.0,0.0,97.60462,-10.539755855838035,0.0,0.1349315169078558,09:33,1,1.0,0.08888888888888888,0.02666666666666666,5.12823486328125
innermodel,30.0,0.1273379772901535,103.85927,7.47796466962337,0.0,0.19626262559178814,09:36,2,0.03333333333333333,0.08888888888888888,0.0,6.254646301269531
innermodel,30.0,0.0,110.557045,7.211623722512163,0.0,0.270342383171689,09:39,2,0.06666666666666667,0.08888888888888888,0.0,6.697776794433594
innermodel,30.0,0.0,117.01508,2.957333801264128,0.0,0.3566824675812159,09:42,2,0.1,0.08888888888888888,0.0,6.458038330078125
innermodel,30.0,0.0,122.552025,2.79955022427049,0.0,0.45441938561310746,09:45,2,0.13333333333333333,0.08888888888888888,0.0,5.5369415283203125
innermodel,30.0,0.0,126.48856,6.777077114526341,0.0,0.5624325522377467,09:48,2,0.16666666666666666,0.08888888888888888,0.0,3.9365386962890625
innermodel,30.0,0.0,128.14774,6.887788145150063,0.0,0.6794557482122467,09:51,2,0.2,0.08888888888888888,0.0,1.6591720581054688
innermodel,30.0,0.0,126.85483,7.088339848470154,0.0,0.8041693685276684,09:54,2,0.23333333333333334,0.08888888888888888,0.0,-1.29290771484375
innermodel,30.0,0.0,124.64527,7.1360604816196815,0.0,0.9352701092928881,09:57,2,0.26666666666666666,0.08888888888888888,0.0,-2.2095565795898438
innermodel,30.0,0.0,125.443184,6.9530842082226485,0.0,1.0715196618797567,10:00,2,0.3,0.08888888888888888,0.0,0.79791259765625
innermodel,30.0,0.0,127.08502,6.895588806425688,0.0,1.2117759712612846,10:03,2,0.3333333333333333,0.08888888888888888,0.0,1.6418380737304688
innermodel,30.0,0.0,129.347,6.839441898004019,0.0,1.3550110124989856,10:06,2,0.36666666666666664,0.08888888888888888,0.0,2.2619781494140625
innermodel,30.0,0.0,132.00636,6.787734822677123,0.0,1.5003186835475746,10:09,2,0.4,0.08888888888888888,0.0,2.65936279296875
