selected_model,raw_action,dose,blood glucose,reward,meal,risk,time,phase_type,phase_progress,phase_intensity,shaped_bonus,bg_slope
highmodel,30.0,1.5628204345703125,142.48633,-3.8227605830324407,0.0,1.4684719833397253,00:03,0,0.0,0.0,0.0,0.0
highmodel,30.0,0.0,142.97829,-4.546444857407257,0.0,1.5406417360744553,00:06,0,0.0,0.0,0.0,0.4919586181640625
highmodel,30.0,0.0,145.0406,-5.767335793676146,0.0,1.5900970112144859,00:09,0,0.0,0.0,0.0,2.06231689453125
highmodel,30.0,0.0,148.23164,-7.518851465630167,0.0,1.6223068773527753,00:12,0,0.0,0.0,0.0,3.1910400390625
highmodel,30.0,0.0,152.0837,-16.559815793192247,0.0,1.640780742242816,00:15,0,0.0,0.0,0.0,3.85205078125
highmodel,30.0,0.0,156.11159,-18.63131230994699,0.0,1.647643755479896,00:18,0,0.0,0.0,0.0,4.02789306640625
highmodel,30.0,0.0,159.819,-20.46736931256259,0.0,1.6441360754050085,00:21,0,0.0,0.0,0.0,3.7074127197265625
highmodel,30.0,0.0,162.70293,-36.80268736457167,0.0,1.6309893171420407,00:24,0,0.0,0.0,0.0,2.8839263916015625
highmodel,30.0,0.0,164.30174,-37.40716232153416,0.0,1.6086891297777983,00:27,0,0.0,0.0,0.0,1.59881591796875
highmodel,30.0,0.0,164.42249,-37.23076890792764,0.0,1.577647015282896,00:30,0,0.0,0.0,0.0,0.1207427978515625
highmodel,30.0,0.743094265460968,163.27718,-36.45433169459633,0.0,1.538304479104872,00:33,0,0.0,0.0,0.0,-1.1453094482421875
highmodel,30.0,0.0,161.16806,-35.25050740018942,0.0,1.491175336058117,00:36,0,0.0,0.0,0.0,-2.1091156005859375
highmodel,30.0,0.0,158.39728,-18.772398945205666,0.0,1.4367886613229286,00:39,0,0.0,0.0,0.0,-2.770782470703125
highmodel,30.0,0.0,155.24896,-17.157565238684082,0.0,1.375617732474062,00:42,0,0.0,0.0,0.0,-3.1483154296875
highmodel,30.0,0.0,151.90288,-15.476900150607044,0.0,1.3081181400388497,00:45,0,0.0,0.0,0.0,-3.3460845947265625
highmodel,30.0,0.0,148.3833,-6.71848564414967,0.0,1.234806537923242,00:48,0,0.0,0.0,0.0,-3.5195770263671875
highmodel,30.0,0.0,144.68042,-4.8734956054175305,0.0,1.156319667022049,00:51,0,0.0,0.0,0.0,-3.702880859375
highmodel,30.0,0.0,140.78528,-2.9390884923286276,0.0,1.0734421257700717,00:54,0,0.0,0.0,0.0,-3.8951416015625
highmodel,30.0,0.0,136.71326,12.429357670694674,0.0,0.9871068757083805,00:57,0,0.0,0.0,0.0,-4.072021484375
highmodel,30.0,0.0,132.62047,14.380925827400748,0.0,0.898376007366669,01:00,0,0.0,0.0,0.0,-4.0927886962890625
highmodel,30.0,0.0,128.87354,14.299901007773272,0.0,0.8084090772841518,01:03,0,0.0,0.0,0.0,-3.7469329833984375
innermodel,30.0,0.0,125.8865,14.202645586376448,0.0,0.7184249925339918,01:06,0,0.0,0.0,0.0,-2.9870376586914062
innermodel,30.0,0.0,124.0741,14.106082911131853,0.0,0.629661926188674,01:09,0,0.0,0.0,0.0,-1.8124008178710938
innermodel,30.0,0.0,123.78537,14.015673203547506,0.0,0.5433384326089933,01:12,0,0.0,0.0,0.0,-0.288726806640625
