selected_model,raw_action,dose,blood glucose,reward,meal,risk,time
highmodel,30.0,1.6702560186386108,147.81761,-7.779896643346316,0.0,1.358839436363145,00:03
highmodel,30.0,0.0,150.124,-15.365982722365837,0.0,1.3174500631603125,00:06
highmodel,30.0,0.0,150.43556,-15.259769789944189,0.0,1.2858333853637747,00:09
highmodel,30.0,0.0,149.20786,-7.439734294393903,0.0,1.2613347096154235,00:12
highmodel,30.0,0.0,146.89369,-6.146762068300209,0.0,1.2412596961747102,00:15
highmodel,30.0,0.0,143.94589,-4.609400232777489,0.0,1.2230926052680233,00:18
highmodel,30.0,0.0,140.81938,-3.0484959245847687,0.0,1.2046345411618582,00:21
highmodel,30.0,0.0,137.97235,12.305538301731207,0.0,1.1840760382549251,00:24
highmodel,30.0,0.0,135.81615,14.215622167527792,0.0,1.160023858117923,00:27
highmodel,30.0,0.0,134.46278,14.128042446678236,0.0,1.131497016881144,00:30
highmodel,30.0,0.0,133.57307,14.081004980043762,0.0,1.0979024766300478,00:33
highmodel,30.0,0.0,132.70998,14.076118098060789,0.0,1.058997805917212,00:36
highmodel,30.0,0.0,131.43929,14.107543398641837,0.0,1.0148460742146523,00:39
highmodel,30.0,0.0,129.37363,14.162942629683998,0.0,0.9657668626990018,00:42
innermodel,30.0,0.0,126.39442,14.207751623493806,0.0,0.9122862768760941,00:45
innermodel,30.0,0.0,122.78487,14.205455523195916,0.0,0.8550880892983771,00:48
innermodel,30.0,0.0,118.91835,14.158830738808899,0.0,0.7949675478479308,00:51
innermodel,30.0,0.0,115.16919,14.087571647239972,0.0,0.7327889154936468,00:54
innermodel,30.0,0.0,111.89139,14.017772692220273,0.0,0.669447434997623,00:57
innermodel,30.0,0.0,109.31346,13.972112483223126,0.0,0.6058361177558476,01:00
innermodel,30.0,0.0,107.475266,13.956026942857772,0.0,0.5428175248567477,01:03
innermodel,30.0,0.0,106.37478,13.963595098315793,0.0,0.48120052848754413,01:06
innermodel,30.0,0.0,106.00999,13.986215965344417,0.0,0.42172190336425674,01:09
innermodel,30.0,0.0,106.36423,14.013397417551129,0.0,0.3650324932571403,01:12
innermodel,30.0,0.0,107.33378,14.032541456335931,0.0,0.31168762089723645,01:15
innermodel,30.0,0.0,108.68427,14.035493878946658,0.0,0.2621413558093004,01:18
innermodel,30.0,0.0,110.15209,14.026027153427243,0.0,0.2167442200918722,01:21
innermodel,30.0,0.0,111.47325,14.012652275221955,0.0,0.17574389371980753,01:24
innermodel,30.0,0.0,112.40769,14.002985201679934,0.0,0.13928847593694665,01:27
innermodel,30.0,0.0,112.86082,13.999710451793195,0.0,0.10743186545643751,01:30
innermodel,30.0,0.0,112.95637,13.999795957806018,0.0,0.08014083747771918,01:33
innermodel,30.0,0.0,112.86633,14.000193616709229,0.0,0.05730341815190193,01:36
innermodel,30.0,0.0,112.76229,14.000168822692315,0.0,0.038738185439446494,01:39
innermodel,30.0,0.0,112.80214,13.999942308947432,0.0,0.024204157812531716,01:42
innermodel,30.0,0.0,113.06328,13.999408275383676,0.0,0.013410967607106413,01:45
innermodel,30.0,0.0,113.50263,13.998173405615082,0.0,0.006029052811366904,01:48
innermodel,30.0,0.0,114.05011,13.996280778763264,0.0,0.0016996386123745457,01:51
innermodel,30.0,0.0,114.635315,13.994277855010013,0.0,4.4317174511449036e-05,01:54
innermodel,30.0,0.0,115.19289,13.992893409803848,0.0,0.0006740700977751242,01:57
innermodel,30.0,0.0,115.689026,13.992337818563504,0.0,0.0031976121455865687,02:00
innermodel,30.0,0.0,116.13743,13.99200447834883,0.0,0.00722896662334592,02:03
innermodel,30.0,0.0,116.56219,13.991499576402015,0.0,0.012394211844078667,02:06
innermodel,30.0,0.0,116.9872,13.990602233745117,0.0,0.018337364173211856,02:09
innermodel,30.0,0.0,117.43619,13.989113214444146,0.0,0.02472538605090627,02:12
innermodel,30.0,0.0,117.93272,13.986826465540918,0.0,0.03125232709819354,02:15
innermodel,30.0,0.0,118.50023,13.98350356146277,0.0,0.0376426229609396,02:18
innermodel,30.0,0.0,119.16202,13.978851197670888,0.0,0.04365359004500893,02:21
innermodel,30.0,0.0,119.94129,13.972502254151873,0.0,0.04907716491785641,02:24
innermodel,30.0,0.0,121.34488,13.943559639715378,0.0,0.05374094511192702,02:27
innermodel,30.0,0.0,123.64635,13.888918422157229,0.0,0.05750859361143042,02:30
innermodel,30.0,0.0,125.43316,13.898582851356107,0.0,0.06027967270370569,02:33
innermodel,30.0,0.0,126.72329,13.918882585743757,0.0,0.06198897440557148,02:36
innermodel,30.0,0.0,127.53468,13.945699657199656,0.0,0.0626054146098441,02:39
innermodel,30.0,0.0,127.88522,13.975772245523302,0.0,0.06213055670513254,02:42
innermodel,30.0,0.0,127.79275,14.006435920907819,0.0,0.06059682795695043,02:45
innermodel,30.0,0.0,127.275085,14.03543659785765,0.0,0.05806548863498247,02:48
innermodel,30.0,0.0,126.35001,14.060790836715146,0.0,0.0546244099437006,02:51
innermodel,30.0,0.0,125.0353,14.080677284653015,0.0,0.05038571245053228,02:54
innermodel,30.0,0.0,123.358536,14.09283792829684,0.0,0.04548331207384117,02:57
innermodel,30.0,0.0,121.40624,14.093298899937427,0.0,0.0400704159326088,03:00
innermodel,30.0,0.0,119.353424,14.08010903882435,0.0,0.03431700558971514,03:03
innermodel,30.0,0.0,117.39471,14.05836132121303,0.0,0.028407340536777757,03:06
innermodel,30.0,0.0,115.72475,14.035133982585634,0.0,0.02253751024758849,03:09
innermodel,30.0,0.0,114.5208,14.016629066854108,0.0,0.01691305882678227,03:12
innermodel,30.0,0.0,113.85601,14.005962188202652,0.0,0.011746702243524297,03:15
innermodel,30.0,0.0,113.647285,14.001390856581544,0.0,0.007256154394901259,03:18
innermodel,30.0,0.0,113.776825,13.999164070479019,0.0,0.0036620748076965615,03:21
innermodel,30.0,0.0,114.12682,13.997296667628168,0.0,0.001186147667580778,03:24
innermodel,30.0,0.0,114.57671,13.995579271977306,0.0,4.929906107186171e-05,03:27
innermodel,30.0,0.0,114.98926,13.995020880988022,0.0,0.0004700568213868682,03:30
innermodel,30.0,0.0,115.202194,13.997086709484261,0.0,0.0026630551731204187,03:33
innermodel,30.0,0.0,115.04774,14.002136414745596,0.0,0.006837684457776525,03:36
innermodel,30.0,0.0,114.35808,14.008036609650699,0.0,0.013196884575316158,03:39
innermodel,30.0,0.0,112.9947,14.008525009091015,0.0,0.02193607937729662,03:42
innermodel,30.0,0.0,110.99469,13.994176260941934,0.0,0.033242248075278896,03:45
innermodel,30.0,0.0,108.65854,13.964176937785286,0.0,0.04729312876420751,03:48
innermodel,30.0,0.0,106.34528,13.931840274076542,0.0,0.06425654838469096,03:51
innermodel,30.0,0.0,104.41396,13.916660188175367,0.0,0.08428987284170245,03:54
innermodel,30.0,0.0,103.18139,13.933595124788667,0.0,0.10753957054168756,03:57
innermodel,30.0,0.0,102.71095,13.971848128702756,0.0,0.134140882288374,04:00
innermodel,30.0,0.0,102.68593,13.998458088701675,0.0,0.1642175902732916,04:03
innermodel,30.0,0.0,102.70509,14.001181372015415,0.0,0.19788187879547858,04:06
innermodel,30.0,0.0,102.36727,13.978794206313436,0.0,0.2352342793316618,04:09
innermodel,30.0,0.0,101.319695,13.928968463417608,0.0,0.2763636926412278,04:12
innermodel,30.0,0.0,99.50023,-10.392793249902049,0.0,0.3213474807174783,04:15
innermodel,30.0,0.0,97.28263,-11.5680529748804,0.0,0.3702516215778423,04:18
innermodel,30.0,0.0,95.13755,-12.672784249306655,0.0,0.42313092011126074,04:21
innermodel,30.0,0.0,93.53563,-13.439113237951167,0.0,0.4800292684622601,04:24
innermodel,30.0,0.0,92.90939,-13.632637634285924,0.0,0.540979949721283,04:27
innermodel,30.0,0.0,93.46244,-13.191462441880391,0.0,0.6060059790017955,04:30
innermodel,30.0,0.0,95.05505,-12.265618854658229,0.0,0.6751204763121109,04:33
innermodel,30.0,0.0,97.47119,-10.99339221835209,0.0,0.74832706596676,04:36
innermodel,30.0,0.0,100.49484,14.27125436695157,0.0,0.8256202976258462,04:39
innermodel,30.0,0.0,103.91001,14.222936438907134,0.0,0.9069860843952265,04:42
innermodel,30.0,0.0,107.5007,14.147455844668816,0.0,0.9924021537642075,04:45
innermodel,30.0,0.0,111.050934,14.066214957068194,0.0,1.0818385074955847,04:48
innermodel,30.0,0.0,114.344734,13.996959420101744,0.0,1.175257886915002,04:51
innermodel,30.0,0.0,117.16616,13.95205036554335,0.0,1.2726162403684371,04:54
innermodel,30.0,0.0,118.50637,13.963478356813827,0.0,1.3738631899290032,04:57
innermodel,30.0,0.0,117.922516,14.016965819222131,0.0,1.4789424947328123,05:00
innermodel,30.0,0.0,117.963875,13.998851520344207,0.0,1.5877925086100761,05:03
innermodel,30.0,0.0,118.55679,13.982641904583698,0.0,1.7003466299494383,05:06
innermodel,30.0,0.0,119.62764,13.964482844063776,0.0,1.8165337419904009,05:09
innermodel,30.0,0.0,121.1028,13.942516304618355,0.0,1.936278641981214,05:12
innermodel,30.0,0.0,122.90865,13.916611406304323,0.0,2.0595024578656393,05:15
innermodel,30.0,0.0,124.97162,13.887961060721913,0.0,2.1861230513741994,05:18
innermodel,30.0,0.0,127.218094,13.858636910777436,0.0,2.3160554065909347,05:21
innermodel,30.0,0.0,129.57451,13.831172277039716,0.0,2.449212003248878,05:24
innermodel,30.0,0.0,131.9773,13.807373125524956,0.0,2.5855031741731143,05:27
highmodel,30.0,1.299432396888733,134.42274,13.783902822358373,0.0,2.7248368626820114,05:30
highmodel,30.0,0.0,136.99677,13.751927457380674,0.0,2.867082159934491,05:33
highmodel,30.0,0.0,139.80402,13.706774439687202,0.0,3.011842201199217,05:36
highmodel,30.0,0.0,142.94597,-4.827452960820676,0.0,3.1581848849271243,05:39
highmodel,30.0,0.0,146.50914,-6.687808583791629,0.0,3.304662198580987,05:42
highmodel,30.0,0.0,150.5089,-15.777278568129836,0.0,3.449492258984848,05:45
highmodel,30.0,0.0,154.8565,-18.036649142279675,0.0,3.5907536990464983,05:48
highmodel,30.0,0.0,159.44064,-20.402956212364487,0.0,3.7265458850536843,05:51
highmodel,30.0,0.0,164.15106,-37.81681490818851,0.0,3.8551060794722942,05:54
